transaction_id  ,user_id  ,device_id  ,amount_score  ,txn_count_last_24h  ,txn_amount_last_24h  ,avg_amount_30d  ,device_change_flag  ,location_change_flag  ,international_risk_flag
TXN06064,USR06064,DEV06064,30,1,116507,14311,0,0,0
TXN06065,USR06065,DEV06065,23,22,17980,29023,0,0,0
TXN06066,USR06066,DEV06066,67,29,5105,81601,0,1,0
TXN06067,USR06067,DEV06067,50,17,18333,68765,1,0,1
TXN06068,USR06068,DEV06068,1,49,3943,93169,1,0,1
TXN06069,USR06069,DEV06069,8,16,54084,75739,0,1,0
TXN06070,USR06070,DEV06070,47,35,79944,13315,0,1,1
TXN06071,USR06071,DEV06071,12,5,2423,16092,1,0,0
TXN06072,USR06072,DEV06072,2,20,190198,45005,1,1,0
TXN06073,USR06073,DEV06073,13,49,9281,10326,1,1,1
TXN06074,USR06074,DEV06074,0,11,34067,15867,0,1,0
TXN06075,USR06075,DEV06075,99,5,165187,46801,1,1,1
TXN06076,USR06076,DEV06076,20,14,20431,35901,0,1,0
TXN06077,USR06077,DEV06077,85,9,13286,10930,0,1,0
TXN06078,USR06078,DEV06078,10,1,94195,3157,1,1,1
TXN06079,USR06079,DEV06079,0,4,46282,18778,0,0,0
TXN06080,USR06080,DEV06080,2,32,80,9898,1,0,1
TXN06081,USR06081,DEV06081,62,1,93011,22364,0,0,0
TXN06082,USR06082,DEV06082,79,18,70012,69457,1,1,1
TXN06083,USR06083,DEV06083,16,12,118632,60167,1,1,0
TXN06084,USR06084,DEV06084,6,32,1549,51926,0,0,1
TXN06085,USR06085,DEV06085,0,42,1790,83920,1,1,1
TXN06086,USR06086,DEV06086,4,8,175805,16698,1,1,1
TXN06087,USR06087,DEV06087,23,39,107167,50541,0,0,0
TXN06088,USR06088,DEV06088,0,2,27068,32360,0,1,0
TXN06089,USR06089,DEV06089,17,8,60016,329,1,0,1
TXN06090,USR06090,DEV06090,0,20,27477,75197,0,1,1
TXN06091,USR06091,DEV06091,39,18,96196,798,1,1,1
TXN06092,USR06092,DEV06092,0,1,164028,97918,0,0,1
TXN06093,USR06093,DEV06093,3,41,45635,35371,0,0,1
TXN06094,USR06094,DEV06094,34,8,195139,85788,0,1,1
TXN06095,USR06095,DEV06095,7,35,73025,91525,1,0,1
TXN06096,USR06096,DEV06096,1,3,40323,72521,1,0,1
TXN06097,USR06097,DEV06097,5,3,101387,10830,1,1,0
TXN06098,USR06098,DEV06098,14,26,48109,32064,0,1,1
TXN06099,USR06099,DEV06099,17,15,7459,22213,1,0,0
TXN06100,USR06100,DEV06100,0,34,12143,18485,0,1,0
TXN06101,USR06101,DEV06101,0,32,197948,1239,0,1,1
TXN06102,USR06102,DEV06102,4,11,186635,22017,0,0,1
TXN06103,USR06103,DEV06103,46,7,4420,784,0,1,0
TXN06104,USR06104,DEV06104,1,16,61904,68107,0,0,0
TXN06105,USR06105,DEV06105,0,33,171065,1329,0,1,1
TXN06106,USR06106,DEV06106,59,22,32014,36394,0,0,1
TXN06107,USR06107,DEV06107,30,34,19005,88033,1,1,0
TXN06108,USR06108,DEV06108,88,21,155874,6845,1,1,0
TXN06109,USR06109,DEV06109,1,0,63403,22548,0,1,0
TXN06110,USR06110,DEV06110,56,0,147074,65543,1,0,0
TXN06111,USR06111,DEV06111,10,3,105727,46192,0,1,1
TXN06112,USR06112,DEV06112,22,12,55202,375,1,1,0
TXN06113,USR06113,DEV06113,70,8,188591,25781,1,0,1
TXN06114,USR06114,DEV06114,40,0,15192,1,1,1,0
TXN06115,USR06115,DEV06115,34,8,104754,24059,1,0,1
TXN06116,USR06116,DEV06116,0,46,139629,4724,0,0,1
TXN06117,USR06117,DEV06117,73,50,18648,68541,0,1,1
TXN06118,USR06118,DEV06118,17,47,74521,25815,1,1,1
TXN06119,USR06119,DEV06119,5,19,11774,98814,0,0,1
TXN06120,USR06120,DEV06120,38,2,8218,57978,1,0,0
TXN06121,USR06121,DEV06121,26,22,24793,19925,0,0,0
TXN06122,USR06122,DEV06122,62,0,29939,27792,1,1,0
TXN06123,USR06123,DEV06123,76,45,6875,28809,1,1,0
TXN06124,USR06124,DEV06124,0,37,174938,76097,0,1,1
TXN06125,USR06125,DEV06125,0,23,80587,20469,0,1,0
TXN06126,USR06126,DEV06126,41,4,1121,19079,0,1,1
TXN06127,USR06127,DEV06127,17,40,120928,32604,1,0,1
TXN06128,USR06128,DEV06128,10,0,22448,19173,0,0,0
TXN06129,USR06129,DEV06129,77,6,122003,87703,0,1,0
TXN06130,USR06130,DEV06130,11,0,27,2478,0,0,1
TXN06131,USR06131,DEV06131,0,17,1549,73342,1,0,0
TXN06132,USR06132,DEV06132,21,1,137067,286,0,1,0
TXN06133,USR06133,DEV06133,10,40,75190,3645,0,0,1
TXN06134,USR06134,DEV06134,0,13,85442,1366,1,1,1
TXN06135,USR06135,DEV06135,0,8,8,68631,0,1,1
TXN06136,USR06136,DEV06136,43,36,135051,57618,0,1,1
TXN06137,USR06137,DEV06137,95,10,46723,37063,0,1,1
TXN06138,USR06138,DEV06138,16,0,171745,33113,0,0,1
TXN06139,USR06139,DEV06139,0,2,2237,36966,0,1,0
TXN06140,USR06140,DEV06140,4,0,184276,94011,1,1,0
TXN06141,USR06141,DEV06141,0,0,2964,30255,0,0,0
TXN06142,USR06142,DEV06142,0,4,61497,8433,1,0,1
TXN06143,USR06143,DEV06143,34,2,164782,72488,1,1,0
TXN06144,USR06144,DEV06144,48,9,3440,90226,0,0,1
TXN06145,USR06145,DEV06145,31,13,131432,2339,0,1,1
TXN06146,USR06146,DEV06146,11,41,124368,3221,1,0,1
TXN06147,USR06147,DEV06147,13,0,47127,170,1,1,1
TXN06148,USR06148,DEV06148,4,1,22359,82066,0,1,1
TXN06149,USR06149,DEV06149,6,6,11356,70605,1,0,0
TXN06150,USR06150,DEV06150,57,34,43337,65147,0,0,0
TXN06151,USR06151,DEV06151,4,32,61220,9899,1,1,1
TXN06152,USR06152,DEV06152,31,2,30488,28077,1,0,0
TXN06153,USR06153,DEV06153,0,30,106963,6562,1,1,1
TXN06154,USR06154,DEV06154,0,42,21507,62846,0,0,1
TXN06155,USR06155,DEV06155,4,6,234,43028,1,1,1
TXN06156,USR06156,DEV06156,65,19,2431,24747,0,0,0
TXN06157,USR06157,DEV06157,14,38,190211,48605,0,0,1
TXN06158,USR06158,DEV06158,1,2,184874,20459,0,1,1
TXN06159,USR06159,DEV06159,1,12,175840,4044,1,0,1
TXN06160,USR06160,DEV06160,89,8,96609,96853,0,1,1
TXN06161,USR06161,DEV06161,33,32,147366,55802,0,1,0
TXN06162,USR06162,DEV06162,7,1,4782,44777,1,1,1
TXN06163,USR06163,DEV06163,5,1,80741,2406,1,1,1
TXN06164,USR06164,DEV06164,25,1,51518,7055,0,1,0
TXN06165,USR06165,DEV06165,15,29,16942,44476,1,1,0
TXN06166,USR06166,DEV06166,84,2,193626,71825,1,1,1
TXN06167,USR06167,DEV06167,0,24,143104,93117,1,1,1
TXN06168,USR06168,DEV06168,90,44,111449,22631,0,0,0
TXN06169,USR06169,DEV06169,3,7,120761,251,0,0,0
TXN06170,USR06170,DEV06170,12,29,5,19815,0,1,0
TXN06171,USR06171,DEV06171,3,29,17337,52142,0,1,0
TXN06172,USR06172,DEV06172,8,38,138605,18846,1,0,1
TXN06173,USR06173,DEV06173,98,20,120719,62551,1,0,1
TXN06174,USR06174,DEV06174,0,2,46290,6648,0,0,0
TXN06175,USR06175,DEV06175,3,8,3050,173,1,1,0
TXN06176,USR06176,DEV06176,0,24,8931,86847,0,1,0
TXN06177,USR06177,DEV06177,2,41,9830,30187,1,1,0
TXN06178,USR06178,DEV06178,7,18,12270,55706,0,1,0
TXN06179,USR06179,DEV06179,75,1,12839,61617,0,0,0
TXN06180,USR06180,DEV06180,1,7,398,2703,0,0,1
TXN06181,USR06181,DEV06181,0,5,180294,49369,1,1,0
TXN06182,USR06182,DEV06182,60,4,152585,2817,0,0,1
TXN06183,USR06183,DEV06183,95,11,2429,50729,0,1,0
TXN06184,USR06184,DEV06184,3,48,76058,45280,1,1,0
TXN06185,USR06185,DEV06185,22,9,143810,67895,1,1,1
TXN06186,USR06186,DEV06186,0,5,15274,21569,1,1,0
TXN06187,USR06187,DEV06187,1,37,27633,39153,1,0,1
TXN06188,USR06188,DEV06188,15,27,13255,40211,0,0,0
TXN06189,USR06189,DEV06189,88,21,37568,3333,1,0,1
TXN06190,USR06190,DEV06190,9,30,72332,1516,0,1,0
TXN06191,USR06191,DEV06191,4,47,38351,58163,1,1,1
TXN06192,USR06192,DEV06192,0,25,97976,222,1,0,1
TXN06193,USR06193,DEV06193,0,11,35957,23921,0,1,0
TXN06194,USR06194,DEV06194,63,9,18207,1257,1,0,1
TXN06195,USR06195,DEV06195,34,28,7421,7034,0,1,0
TXN06196,USR06196,DEV06196,8,13,71934,46984,0,1,0
TXN06197,USR06197,DEV06197,0,4,26151,77138,1,1,1
TXN06198,USR06198,DEV06198,7,7,18226,83929,1,0,0
TXN06199,USR06199,DEV06199,80,10,69354,98885,1,1,1
TXN06200,USR06200,DEV06200,0,5,907,8254,0,1,1
TXN06201,USR06201,DEV06201,0,8,125883,93552,1,0,1
TXN06202,USR06202,DEV06202,22,25,35545,43892,1,1,0
TXN06203,USR06203,DEV06203,0,4,38898,38508,1,0,0
TXN06204,USR06204,DEV06204,0,3,24325,757,0,1,0
TXN06205,USR06205,DEV06205,50,37,118515,31457,0,0,0
TXN06206,USR06206,DEV06206,30,37,2607,34878,1,0,0
TXN06207,USR06207,DEV06207,13,3,150134,36506,1,1,0
TXN06208,USR06208,DEV06208,24,11,36391,86,0,0,0
TXN06209,USR06209,DEV06209,1,0,25635,11049,0,1,0
TXN06210,USR06210,DEV06210,30,0,5945,47472,0,1,1
TXN06211,USR06211,DEV06211,15,1,173715,63155,0,1,0
TXN06212,USR06212,DEV06212,79,31,133593,7522,0,0,0
TXN06213,USR06213,DEV06213,34,30,44581,5015,0,0,1
TXN06214,USR06214,DEV06214,30,10,67344,3852,0,0,0
TXN06215,USR06215,DEV06215,2,2,9576,59289,0,1,0
TXN06216,USR06216,DEV06216,70,25,7174,4577,1,0,0
TXN06217,USR06217,DEV06217,0,8,34184,45850,0,0,0
TXN06218,USR06218,DEV06218,10,9,421,11273,1,1,0
TXN06219,USR06219,DEV06219,72,25,72667,0,0,0,0
TXN06220,USR06220,DEV06220,36,15,156439,61232,1,0,0
TXN06221,USR06221,DEV06221,2,1,73116,1303,1,1,0
TXN06222,USR06222,DEV06222,1,48,55345,3497,0,0,0
TXN06223,USR06223,DEV06223,21,49,196058,1476,0,0,1
TXN06224,USR06224,DEV06224,8,41,75374,1055,0,0,1
TXN06225,USR06225,DEV06225,3,4,72198,81649,1,0,0
TXN06226,USR06226,DEV06226,2,2,159645,32601,0,0,0
TXN06227,USR06227,DEV06227,0,23,63640,12166,1,0,0
TXN06228,USR06228,DEV06228,21,21,148005,46221,1,0,1
TXN06229,USR06229,DEV06229,13,1,51601,38686,1,1,1
TXN06230,USR06230,DEV06230,1,13,172368,1068,1,0,0
TXN06231,USR06231,DEV06231,94,32,168707,18944,0,1,1
TXN06232,USR06232,DEV06232,0,3,80789,510,0,0,0
TXN06233,USR06233,DEV06233,17,1,5867,1241,0,1,0
TXN06234,USR06234,DEV06234,4,4,189419,30664,1,0,1
TXN06235,USR06235,DEV06235,5,25,85963,50387,1,1,0
TXN06236,USR06236,DEV06236,47,47,102280,36616,1,1,0
TXN06237,USR06237,DEV06237,24,1,138445,58180,0,0,0
TXN06238,USR06238,DEV06238,16,0,98778,28519,0,0,1
TXN06239,USR06239,DEV06239,4,3,9648,46406,1,1,0
TXN06240,USR06240,DEV06240,4,49,31263,5982,1,1,1
TXN06241,USR06241,DEV06241,2,3,2154,57641,1,1,1
TXN06242,USR06242,DEV06242,1,1,127422,38299,0,1,0
TXN06243,USR06243,DEV06243,29,33,27657,18052,0,0,1
TXN06244,USR06244,DEV06244,15,12,14,5723,1,0,0
TXN06245,USR06245,DEV06245,7,0,193,67905,0,0,1
TXN06246,USR06246,DEV06246,71,24,17631,99,0,0,1
TXN06247,USR06247,DEV06247,86,15,30489,18760,1,0,1
TXN06248,USR06248,DEV06248,77,4,42155,95728,0,0,0
TXN06249,USR06249,DEV06249,1,9,143437,46410,1,1,0
TXN06250,USR06250,DEV06250,7,15,41350,84336,1,0,0
TXN06251,USR06251,DEV06251,52,26,767,15897,1,1,1
TXN06252,USR06252,DEV06252,44,2,181112,31611,1,1,0
TXN06253,USR06253,DEV06253,5,31,32507,71036,0,1,0
TXN06254,USR06254,DEV06254,21,24,25003,21749,1,1,0
TXN06255,USR06255,DEV06255,38,29,36808,4537,1,0,1
TXN06256,USR06256,DEV06256,32,1,9774,6925,0,1,0
TXN06257,USR06257,DEV06257,47,32,10925,54224,1,0,0
TXN06258,USR06258,DEV06258,47,26,155,93557,1,1,0
TXN06259,USR06259,DEV06259,23,21,180834,83959,1,0,1
TXN06260,USR06260,DEV06260,13,18,77,14681,1,0,1
TXN06261,USR06261,DEV06261,0,39,89013,65538,1,0,1
TXN06262,USR06262,DEV06262,2,27,80566,9800,1,0,0
TXN06263,USR06263,DEV06263,0,0,7635,16618,0,0,0
TXN06264,USR06264,DEV06264,10,27,182508,7640,1,0,1
TXN06265,USR06265,DEV06265,24,2,72598,4455,0,1,1
TXN06266,USR06266,DEV06266,50,3,110540,5209,0,0,0
TXN06267,USR06267,DEV06267,0,16,158806,31906,0,1,0
TXN06268,USR06268,DEV06268,6,29,53652,1716,1,0,1
TXN06269,USR06269,DEV06269,17,30,79572,10944,1,0,1
TXN06270,USR06270,DEV06270,2,21,35132,18987,0,1,0
TXN06271,USR06271,DEV06271,28,1,39430,7859,0,1,0
TXN06272,USR06272,DEV06272,0,3,10875,48882,0,0,1
TXN06273,USR06273,DEV06273,2,0,93300,96333,0,0,0
TXN06274,USR06274,DEV06274,35,21,1279,15014,1,1,0
TXN06275,USR06275,DEV06275,17,7,112987,11503,1,1,0
TXN06276,USR06276,DEV06276,14,1,2162,9010,0,0,0
TXN06277,USR06277,DEV06277,34,0,18648,49,1,0,1
TXN06278,USR06278,DEV06278,1,2,20182,19270,1,0,0
TXN06279,USR06279,DEV06279,65,1,130298,17431,1,1,0
TXN06280,USR06280,DEV06280,0,2,38780,82967,0,0,1
TXN06281,USR06281,DEV06281,10,41,82053,15913,1,0,0
TXN06282,USR06282,DEV06282,70,0,135778,39590,0,0,1
TXN06283,USR06283,DEV06283,13,6,163389,88318,0,1,0
TXN06284,USR06284,DEV06284,93,32,7166,83888,0,0,1
TXN06285,USR06285,DEV06285,15,10,89686,61291,0,0,0
TXN06286,USR06286,DEV06286,1,1,130490,12346,0,1,0
TXN06287,USR06287,DEV06287,26,12,59775,38648,0,1,1
TXN06288,USR06288,DEV06288,55,4,20,96665,0,0,0
TXN06289,USR06289,DEV06289,4,4,4623,9410,0,1,0
TXN06290,USR06290,DEV06290,40,1,10564,21283,0,1,1
TXN06291,USR06291,DEV06291,0,3,3,21179,1,1,1
TXN06292,USR06292,DEV06292,0,2,5490,198,0,1,1
TXN06293,USR06293,DEV06293,92,2,67,22237,0,0,0
TXN06294,USR06294,DEV06294,40,39,13738,1160,0,1,0
TXN06295,USR06295,DEV06295,7,0,89809,1256,0,1,1
TXN06296,USR06296,DEV06296,83,0,34679,2695,1,0,1
TXN06297,USR06297,DEV06297,19,49,4665,36,1,0,0
TXN06298,USR06298,DEV06298,1,48,32559,62308,0,0,1
TXN06299,USR06299,DEV06299,1,8,59853,73757,0,0,1
TXN06300,USR06300,DEV06300,49,12,135688,76681,1,1,1
TXN06301,USR06301,DEV06301,1,9,102341,15188,1,1,0
TXN06302,USR06302,DEV06302,32,0,179593,41121,0,1,0
TXN06303,USR06303,DEV06303,88,2,3504,349,0,1,1
TXN06304,USR06304,DEV06304,1,31,0,82717,1,0,1
TXN06305,USR06305,DEV06305,68,28,120351,17648,1,0,0
TXN06306,USR06306,DEV06306,58,9,32458,17069,0,0,1
TXN06307,USR06307,DEV06307,0,36,199375,95148,1,0,1
TXN06308,USR06308,DEV06308,2,19,113632,835,0,1,1
TXN06309,USR06309,DEV06309,64,49,266,5731,0,0,1
TXN06310,USR06310,DEV06310,88,36,60806,3618,1,0,1
TXN06311,USR06311,DEV06311,33,2,112417,29203,1,0,0
TXN06312,USR06312,DEV06312,33,20,1119,60942,0,0,1
TXN06313,USR06313,DEV06313,35,32,95855,37909,0,1,0
TXN06314,USR06314,DEV06314,82,32,113079,5646,0,0,1
TXN06315,USR06315,DEV06315,7,13,144846,575,1,1,1
TXN06316,USR06316,DEV06316,2,18,84369,12,0,0,0
TXN06317,USR06317,DEV06317,0,9,86880,13865,1,0,0
TXN06318,USR06318,DEV06318,33,16,40071,41586,0,1,1
TXN06319,USR06319,DEV06319,2,0,54302,96305,1,0,1
TXN06320,USR06320,DEV06320,45,15,60420,6357,0,0,0
TXN06321,USR06321,DEV06321,3,7,46663,6304,1,1,1
TXN06322,USR06322,DEV06322,52,16,31105,93873,0,0,0
TXN06323,USR06323,DEV06323,41,12,153764,37471,0,0,0
TXN06324,USR06324,DEV06324,14,7,92312,5,0,1,1
TXN06325,USR06325,DEV06325,20,2,101725,197,0,0,0
TXN06326,USR06326,DEV06326,84,1,150266,31251,0,1,0
TXN06327,USR06327,DEV06327,29,31,52012,98722,0,1,0
TXN06328,USR06328,DEV06328,17,9,164895,35122,1,1,0
TXN06329,USR06329,DEV06329,39,35,183539,16554,0,1,1
TXN06330,USR06330,DEV06330,0,8,9015,54856,1,1,1
TXN06331,USR06331,DEV06331,28,19,83502,68594,0,0,1
TXN06332,USR06332,DEV06332,31,42,56,27436,1,1,0
TXN06333,USR06333,DEV06333,45,8,124799,1954,0,1,0
TXN06334,USR06334,DEV06334,79,2,83609,15208,0,0,1
TXN06335,USR06335,DEV06335,12,1,3824,12347,0,1,0
TXN06336,USR06336,DEV06336,1,5,36216,11781,1,0,1
TXN06337,USR06337,DEV06337,55,2,47388,24902,1,0,1
TXN06338,USR06338,DEV06338,7,15,99837,61224,1,0,1
TXN06339,USR06339,DEV06339,0,50,141054,36457,1,0,0
TXN06340,USR06340,DEV06340,3,24,167465,72095,0,1,1
TXN06341,USR06341,DEV06341,32,17,1934,47034,1,1,0
TXN06342,USR06342,DEV06342,71,30,33608,65399,0,0,1
TXN06343,USR06343,DEV06343,49,5,161925,41006,1,1,0
TXN06344,USR06344,DEV06344,72,13,118153,41878,0,1,1
TXN06345,USR06345,DEV06345,7,2,81937,96814,1,0,1
TXN06346,USR06346,DEV06346,1,2,1052,59906,0,0,0
TXN06347,USR06347,DEV06347,31,7,819,27706,0,1,0
TXN06348,USR06348,DEV06348,0,2,62595,64732,1,0,0
TXN06349,USR06349,DEV06349,1,1,20045,1419,0,1,0
TXN06350,USR06350,DEV06350,98,0,14611,75177,0,1,1
TXN06351,USR06351,DEV06351,0,15,82,97962,0,1,1
TXN06352,USR06352,DEV06352,0,1,10719,93399,1,1,0
TXN06353,USR06353,DEV06353,69,1,9695,26700,0,1,1
TXN06354,USR06354,DEV06354,8,27,160929,61435,1,1,1
TXN06355,USR06355,DEV06355,29,6,14702,686,1,0,0
TXN06356,USR06356,DEV06356,38,0,71496,14782,0,1,0
TXN06357,USR06357,DEV06357,13,18,833,31302,0,1,0
TXN06358,USR06358,DEV06358,0,28,103663,12360,1,1,0
TXN06359,USR06359,DEV06359,1,37,142679,46462,1,0,0
TXN06360,USR06360,DEV06360,0,23,90130,24061,1,1,1
TXN06361,USR06361,DEV06361,2,44,81205,32693,0,0,1
TXN06362,USR06362,DEV06362,30,32,192348,45553,0,1,1
TXN06363,USR06363,DEV06363,94,15,155257,71088,1,1,1
TXN06364,USR06364,DEV06364,80,44,45288,55,0,0,0
TXN06365,USR06365,DEV06365,11,45,126421,11865,0,1,1
TXN06366,USR06366,DEV06366,4,16,427,71929,1,1,0
TXN06367,USR06367,DEV06367,3,9,740,28679,0,0,1
TXN06368,USR06368,DEV06368,0,42,37712,89215,1,1,0
TXN06369,USR06369,DEV06369,0,7,32959,23620,0,0,1
TXN06370,USR06370,DEV06370,24,0,9538,45036,0,0,0
TXN06371,USR06371,DEV06371,63,7,28961,10045,1,0,0
TXN06372,USR06372,DEV06372,0,47,107158,25251,0,1,0
TXN06373,USR06373,DEV06373,0,0,308,84566,0,1,1
TXN06374,USR06374,DEV06374,21,2,67129,386,0,0,0
TXN06375,USR06375,DEV06375,70,4,64867,13829,1,0,1
TXN06376,USR06376,DEV06376,25,1,64013,14783,0,1,1
TXN06377,USR06377,DEV06377,6,31,1956,17406,0,0,0
TXN06378,USR06378,DEV06378,74,0,107236,28690,0,0,0
TXN06379,USR06379,DEV06379,21,39,65664,64617,0,1,1
TXN06380,USR06380,DEV06380,3,44,146484,17860,0,0,0
TXN06381,USR06381,DEV06381,3,14,179374,94726,1,0,1
TXN06382,USR06382,DEV06382,81,9,49175,94943,1,0,0
TXN06383,USR06383,DEV06383,6,0,15658,72499,1,0,0
TXN06384,USR06384,DEV06384,1,45,59,88546,1,1,1
TXN06385,USR06385,DEV06385,0,27,197024,1198,0,1,1
TXN06386,USR06386,DEV06386,1,42,163943,870,0,1,0
TXN06387,USR06387,DEV06387,10,12,12315,12877,1,0,1
TXN06388,USR06388,DEV06388,1,47,128895,17747,0,0,1
TXN06389,USR06389,DEV06389,76,9,101654,6724,1,0,0
TXN06390,USR06390,DEV06390,3,48,107375,23953,1,1,0
TXN06391,USR06391,DEV06391,1,35,3082,1677,0,1,1
TXN06392,USR06392,DEV06392,0,23,145958,31719,0,0,1
TXN06393,USR06393,DEV06393,51,34,71417,31066,1,0,0
TXN06394,USR06394,DEV06394,26,0,130806,38749,1,1,1
TXN06395,USR06395,DEV06395,6,6,185974,29066,1,1,0
TXN06396,USR06396,DEV06396,3,17,95326,49084,0,0,1
TXN06397,USR06397,DEV06397,12,17,15332,164,1,1,0
TXN06398,USR06398,DEV06398,2,0,61,3599,0,0,0
TXN06399,USR06399,DEV06399,73,43,113937,18877,1,0,0
TXN06400,USR06400,DEV06400,20,46,98556,2189,1,0,1
TXN06401,USR06401,DEV06401,0,12,11533,24333,0,1,0
TXN06402,USR06402,DEV06402,0,38,49255,26495,1,0,0
TXN06403,USR06403,DEV06403,1,0,154935,2859,0,0,0
TXN06404,USR06404,DEV06404,1,17,96569,65373,1,0,0
TXN06405,USR06405,DEV06405,28,15,169793,90600,0,1,1
TXN06406,USR06406,DEV06406,15,49,53558,97258,0,1,1
TXN06407,USR06407,DEV06407,80,8,165762,1211,1,1,0
TXN06408,USR06408,DEV06408,1,31,36899,16993,1,1,1
TXN06409,USR06409,DEV06409,0,24,3257,35226,0,0,1
TXN06410,USR06410,DEV06410,30,2,193154,77402,1,1,0
TXN06411,USR06411,DEV06411,2,12,142858,51231,1,1,1
TXN06412,USR06412,DEV06412,3,8,181707,1443,0,1,1
TXN06413,USR06413,DEV06413,36,13,189890,44664,0,1,0
TXN06414,USR06414,DEV06414,0,48,91727,24430,0,0,1
TXN06415,USR06415,DEV06415,86,22,57314,40395,0,1,0
TXN06416,USR06416,DEV06416,23,1,9360,12003,0,1,1
TXN06417,USR06417,DEV06417,0,0,7881,14207,0,1,0
TXN06418,USR06418,DEV06418,66,15,136124,20852,0,0,1
TXN06419,USR06419,DEV06419,6,17,55482,581,0,0,0
TXN06420,USR06420,DEV06420,15,31,9201,963,1,1,1
TXN06421,USR06421,DEV06421,2,8,15035,74839,0,0,0
TXN06422,USR06422,DEV06422,33,9,105076,65942,0,0,1
TXN06423,USR06423,DEV06423,12,1,196447,78636,1,0,0
TXN06424,USR06424,DEV06424,28,29,108372,40752,0,1,0
TXN06425,USR06425,DEV06425,52,1,195409,27753,1,1,1
TXN06426,USR06426,DEV06426,42,1,25442,70257,1,1,0
TXN06427,USR06427,DEV06427,6,0,64930,14107,0,1,1
TXN06428,USR06428,DEV06428,5,14,3434,81875,1,1,1
TXN06429,USR06429,DEV06429,5,32,20459,44386,1,0,1
TXN06430,USR06430,DEV06430,1,43,18081,45545,0,1,1
TXN06431,USR06431,DEV06431,0,0,11003,90120,1,1,1
TXN06432,USR06432,DEV06432,47,9,170541,74695,0,1,0
TXN06433,USR06433,DEV06433,5,0,19012,83140,0,0,1
TXN06434,USR06434,DEV06434,0,15,96460,96625,0,1,1
TXN06435,USR06435,DEV06435,0,3,92619,92408,1,0,1
TXN06436,USR06436,DEV06436,72,6,4685,21589,1,0,1
TXN06437,USR06437,DEV06437,87,7,39249,22407,1,0,1
TXN06438,USR06438,DEV06438,0,3,73976,20101,1,0,0
TXN06439,USR06439,DEV06439,15,33,131674,36544,0,1,0
TXN06440,USR06440,DEV06440,3,11,46326,62116,1,1,0
TXN06441,USR06441,DEV06441,15,15,150192,86224,0,0,1
TXN06442,USR06442,DEV06442,0,0,127922,1518,1,1,0
TXN06443,USR06443,DEV06443,0,11,17859,29,1,0,1
TXN06444,USR06444,DEV06444,0,1,22451,35728,1,0,1
TXN06445,USR06445,DEV06445,0,0,4074,79214,1,0,0
TXN06446,USR06446,DEV06446,0,13,57866,39197,0,1,1
TXN06447,USR06447,DEV06447,73,13,3375,3551,1,0,1
TXN06448,USR06448,DEV06448,79,46,62568,4245,0,0,0
TXN06449,USR06449,DEV06449,24,0,172463,215,0,1,1
TXN06450,USR06450,DEV06450,14,6,68342,8498,1,1,1
TXN06451,USR06451,DEV06451,1,1,40209,8224,1,0,0
TXN06452,USR06452,DEV06452,1,7,60418,52537,0,1,1
TXN06453,USR06453,DEV06453,56,49,135609,60517,0,1,0
TXN06454,USR06454,DEV06454,1,13,34895,97546,1,1,1
TXN06455,USR06455,DEV06455,1,0,50956,6505,1,0,0
TXN06456,USR06456,DEV06456,0,19,27603,63976,0,0,0
TXN06457,USR06457,DEV06457,1,13,193672,84521,1,1,1
TXN06458,USR06458,DEV06458,0,1,187972,46861,1,0,0
TXN06459,USR06459,DEV06459,1,6,120255,54085,0,1,1
TXN06460,USR06460,DEV06460,63,23,5348,57496,1,1,1
TXN06461,USR06461,DEV06461,33,25,151915,14779,1,1,1
TXN06462,USR06462,DEV06462,7,6,6180,1110,0,0,1
TXN06463,USR06463,DEV06463,0,27,42,65516,1,1,0
TXN06464,USR06464,DEV06464,29,13,109,72230,1,0,0
TXN06465,USR06465,DEV06465,0,44,39419,10087,0,1,0
TXN06466,USR06466,DEV06466,15,10,103461,60338,0,0,1
TXN06467,USR06467,DEV06467,0,9,53509,10859,1,0,0
TXN06468,USR06468,DEV06468,34,0,68386,869,1,0,0
TXN06469,USR06469,DEV06469,16,3,2887,91451,0,1,0
TXN06470,USR06470,DEV06470,0,27,31397,58560,0,0,1
TXN06471,USR06471,DEV06471,28,15,53255,3134,0,1,1
TXN06472,USR06472,DEV06472,12,0,15925,25720,0,1,1
TXN06473,USR06473,DEV06473,86,4,7280,35316,0,1,1
TXN06474,USR06474,DEV06474,66,32,54182,49997,1,1,0
TXN06475,USR06475,DEV06475,28,12,44501,18747,0,0,1
TXN06476,USR06476,DEV06476,0,5,13326,65546,0,0,0
TXN06477,USR06477,DEV06477,47,24,26335,20070,1,0,0
TXN06478,USR06478,DEV06478,16,13,23778,41103,0,1,0
TXN06479,USR06479,DEV06479,22,3,2430,490,0,1,0
TXN06480,USR06480,DEV06480,0,30,60462,79479,0,1,0
TXN06481,USR06481,DEV06481,14,21,4242,20396,0,0,0
TXN06482,USR06482,DEV06482,4,1,25025,36477,0,0,1
TXN06483,USR06483,DEV06483,0,41,131358,48947,1,0,1
TXN06484,USR06484,DEV06484,97,5,41861,79727,1,1,1
TXN06485,USR06485,DEV06485,14,48,61818,13143,0,1,0
TXN06486,USR06486,DEV06486,9,24,189439,17293,1,0,0
