device_id  ,user_id  ,device_type  ,os  ,ip_address  ,is_compromised
DEV02261,USR02261,iPhone,Linux Fedora,26.160.52.82,1
DEV02262,USR02262,iPad,Android 14,253.126.238.104,1
DEV02263,USR02263,Windows Desktop,iOS 16,128.75.89.157,0
DEV02264,USR02264,ChromeOS Laptop,macOS Monterey,176.211.60.121,1
DEV02265,USR02265,Unknown Device,Android 12,155.111.192.107,1
DEV02266,USR02266,Linux Desktop,Windows 10,86.157.197.167,1
DEV02267,USR02267,Unknown Device,Windows 8,129.186.243.95,1
DEV02268,USR02268,ChromeOS Laptop,Windows 10,232.69.124.179,1
DEV02269,USR02269,Android Tablet,Android 13,146.113.174.58,1
DEV02270,USR02270,MacBook,Linux Fedora,234.29.139.236,0
DEV02271,USR02271,Windows Laptop,iOS 17,85.244.122.149,0
DEV02272,USR02272,Android Mobile,Android 13,188.196.144.8,1
DEV02273,USR02273,Windows Laptop,Windows 8,149.24.133.61,1
DEV02274,USR02274,Windows Laptop,Windows 11,222.139.120.133,0
DEV02275,USR02275,Android Mobile,iOS 17,121.196.110.48,0
DEV02276,USR02276,MacBook,Linux Ubuntu,123.86.137.12,0
DEV02277,USR02277,iPad,iOS 16,249.215.163.24,1
DEV02278,USR02278,ChromeOS Laptop,Android 13,171.165.159.27,0
DEV02279,USR02279,MacBook,macOS Monterey,209.90.123.130,1
DEV02280,USR02280,iPhone,iOS 17,38.91.4.219,1
DEV02281,USR02281,Android Tablet,Android 12,225.106.60.59,0
DEV02282,USR02282,Unknown Device,Linux Ubuntu,74.183.91.205,1
DEV02283,USR02283,Windows Laptop,iOS 17,125.23.199.197,0
DEV02284,USR02284,MacBook,Windows 8,133.140.179.74,1
DEV02285,USR02285,Windows Laptop,macOS Monterey,13.129.72.192,0
DEV02286,USR02286,Windows Laptop,ChromeOS,95.126.245.175,1
DEV02287,USR02287,Android Tablet,Windows 11,211.33.178.139,0
DEV02288,USR02288,ChromeOS Laptop,Windows 8,203.236.117.246,1
DEV02289,USR02289,iPhone,Android 13,8.33.248.214,0
DEV02290,USR02290,iPad,Android 14,17.12.136.72,0
DEV02291,USR02291,iPhone,macOS Sonoma,39.5.44.74,0
DEV02292,USR02292,MacBook,macOS Monterey,235.114.3.231,1
DEV02293,USR02293,ChromeOS Laptop,Windows 10,136.61.98.92,1
DEV02294,USR02294,Android Mobile,Windows 10,67.124.44.204,1
DEV02295,USR02295,MacBook,macOS Ventura,97.162.73.147,1
DEV02296,USR02296,Windows Desktop,macOS Monterey,191.213.214.200,1
DEV02297,USR02297,Android Tablet,iOS 17,138.0.26.125,1
DEV02298,USR02298,Linux Desktop,Android 13,43.207.174.28,0
DEV02299,USR02299,Windows Desktop,ChromeOS,227.129.63.145,0
DEV02300,USR02300,Android Tablet,macOS Ventura,85.221.203.75,1
DEV02301,USR02301,iPhone,ChromeOS,33.111.25.122,0
DEV02302,USR02302,MacBook,iOS 15,84.218.31.23,0
DEV02303,USR02303,Linux Desktop,macOS Ventura,160.128.9.170,0
DEV02304,USR02304,Android Tablet,iOS 16,176.153.169.222,0
DEV02305,USR02305,Unknown Device,macOS Ventura,221.17.199.164,1
DEV02306,USR02306,ChromeOS Laptop,Windows 11,90.143.102.58,0
DEV02307,USR02307,Unknown Device,macOS Sonoma,135.112.83.162,1
DEV02308,USR02308,Linux Desktop,iOS 17,42.128.250.22,1
DEV02309,USR02309,MacBook,iOS 15,157.4.238.206,0
DEV02310,USR02310,Windows Desktop,Windows 10,207.71.226.169,0
DEV02311,USR02311,Windows Laptop,Windows 8,97.47.92.158,0
DEV02312,USR02312,Android Tablet,macOS Ventura,194.24.102.109,1
DEV02313,USR02313,iPad,ChromeOS,206.202.177.198,1
DEV02314,USR02314,Linux Desktop,Android 13,60.203.228.205,1
DEV02315,USR02315,iPad,ChromeOS,95.119.78.116,0
DEV02316,USR02316,Android Tablet,macOS Sonoma,175.1.9.35,1
DEV02317,USR02317,MacBook,Windows 10,182.254.227.195,0
DEV02318,USR02318,iPad,Android 12,103.78.53.39,1
DEV02319,USR02319,Android Tablet,macOS Sonoma,1.148.32.235,1
DEV02320,USR02320,iPad,macOS Monterey,100.166.68.125,1
DEV02321,USR02321,iPad,ChromeOS,57.103.225.153,0
DEV02322,USR02322,ChromeOS Laptop,iOS 16,117.48.4.60,1
DEV02323,USR02323,Windows Desktop,Linux Ubuntu,97.150.185.32,1
DEV02324,USR02324,Windows Desktop,Linux Fedora,104.254.134.210,1
DEV02325,USR02325,MacBook,Android 13,120.246.46.112,0
DEV02326,USR02326,Linux Desktop,Windows 11,193.119.67.41,1
DEV02327,USR02327,Windows Desktop,Windows 11,157.121.71.248,1
DEV02328,USR02328,Windows Laptop,Linux Fedora,119.195.157.71,0
DEV02329,USR02329,Unknown Device,Linux Fedora,10.111.55.29,0
DEV02330,USR02330,ChromeOS Laptop,Linux Ubuntu,73.11.33.148,1
DEV02331,USR02331,Unknown Device,iOS 16,41.83.217.212,0
DEV02332,USR02332,ChromeOS Laptop,ChromeOS,127.241.14.219,1
DEV02333,USR02333,Android Mobile,iOS 17,162.174.243.210,0
DEV02334,USR02334,Android Tablet,Windows 11,145.152.145.157,1
DEV02335,USR02335,Windows Desktop,Linux Ubuntu,193.84.193.238,1
DEV02336,USR02336,Android Mobile,Windows 11,244.151.36.205,0
DEV02337,USR02337,Android Tablet,Android 12,133.162.176.98,0
DEV02338,USR02338,iPad,iOS 16,241.203.211.44,1
DEV02339,USR02339,Windows Desktop,iOS 16,42.10.188.36,0
DEV02340,USR02340,iPad,Linux Ubuntu,119.247.29.178,1
DEV02341,USR02341,ChromeOS Laptop,Android 13,120.112.195.192,1
DEV02342,USR02342,Windows Desktop,iOS 16,157.156.123.122,0
DEV02343,USR02343,iPhone,iOS 16,19.146.213.135,0
DEV02344,USR02344,Windows Desktop,macOS Sonoma,130.127.147.204,0
DEV02345,USR02345,Unknown Device,ChromeOS,140.59.8.98,1
DEV02346,USR02346,Windows Desktop,iOS 17,17.113.188.254,1
DEV02347,USR02347,ChromeOS Laptop,ChromeOS,106.97.159.124,0
DEV02348,USR02348,Windows Desktop,Linux Fedora,66.209.78.234,0
DEV02349,USR02349,Windows Desktop,Android 13,26.166.125.165,1
DEV02350,USR02350,iPad,Windows 8,20.133.116.190,0
DEV02351,USR02351,iPhone,Windows 10,38.210.23.182,1
DEV02352,USR02352,Windows Laptop,macOS Monterey,155.71.147.8,1
DEV02353,USR02353,iPad,macOS Ventura,221.78.121.141,1
DEV02354,USR02354,iPad,Windows 10,62.173.172.178,1
DEV02355,USR02355,Windows Laptop,iOS 17,196.205.67.184,0
DEV02356,USR02356,Android Mobile,Android 13,28.34.214.52,1
DEV02357,USR02357,iPhone,iOS 16,244.180.45.11,1
DEV02358,USR02358,Windows Laptop,Linux Fedora,24.128.250.56,1
DEV02359,USR02359,MacBook,Android 14,170.89.237.33,0
DEV02360,USR02360,Windows Laptop,iOS 17,249.222.186.104,0
DEV02361,USR02361,Windows Laptop,Android 14,121.214.33.166,0
DEV02362,USR02362,MacBook,Windows 10,4.203.178.186,0
DEV02363,USR02363,ChromeOS Laptop,ChromeOS,21.188.165.215,0
DEV02364,USR02364,Android Mobile,Android 13,69.86.20.208,1
DEV02365,USR02365,Android Mobile,macOS Ventura,90.52.78.58,1
DEV02366,USR02366,Android Mobile,Linux Ubuntu,6.185.93.146,0
DEV02367,USR02367,Windows Laptop,macOS Sonoma,102.116.242.81,0
DEV02368,USR02368,ChromeOS Laptop,macOS Monterey,174.177.32.74,1
DEV02369,USR02369,ChromeOS Laptop,Android 13,246.202.43.137,1
DEV02370,USR02370,Android Mobile,Android 14,168.180.91.105,1
DEV02371,USR02371,Windows Desktop,Windows 8,250.178.169.185,1
DEV02372,USR02372,Windows Laptop,macOS Sonoma,80.110.165.88,1
DEV02373,USR02373,Linux Desktop,iOS 16,26.202.190.16,0
DEV02374,USR02374,ChromeOS Laptop,iOS 17,121.205.128.53,1
DEV02375,USR02375,Windows Desktop,iOS 15,180.202.60.27,0
DEV02376,USR02376,Windows Laptop,iOS 17,166.31.223.136,1
DEV02377,USR02377,Android Tablet,Windows 8,184.147.103.70,1
DEV02378,USR02378,Unknown Device,Linux Fedora,39.25.204.78,1
DEV02379,USR02379,ChromeOS Laptop,macOS Ventura,66.7.58.184,1
DEV02380,USR02380,iPad,Windows 11,137.123.13.58,1
DEV02381,USR02381,Windows Laptop,Linux Fedora,107.44.61.159,1
DEV02382,USR02382,iPhone,iOS 16,119.242.81.56,1
DEV02383,USR02383,Android Tablet,Windows 8,77.107.72.82,1
DEV02384,USR02384,Android Tablet,Android 14,66.7.236.204,1
DEV02385,USR02385,MacBook,Windows 10,103.111.148.41,1
DEV02386,USR02386,iPad,ChromeOS,94.132.186.51,1
DEV02387,USR02387,Unknown Device,macOS Sonoma,62.53.159.108,0
DEV02388,USR02388,iPhone,iOS 15,250.103.191.227,1
DEV02389,USR02389,Android Tablet,macOS Ventura,186.203.124.7,1
DEV02390,USR02390,iPad,macOS Sonoma,235.215.243.62,1
DEV02391,USR02391,Windows Desktop,macOS Ventura,230.133.176.185,0
DEV02392,USR02392,Windows Laptop,Windows 11,167.55.235.15,0
DEV02393,USR02393,Unknown Device,Android 14,41.190.189.226,1
DEV02394,USR02394,MacBook,Linux Fedora,136.137.33.115,1
DEV02395,USR02395,iPad,Windows 11,224.37.57.85,0
DEV02396,USR02396,MacBook,Windows 10,211.166.251.71,1
DEV02397,USR02397,iPhone,iOS 16,116.128.176.91,0
DEV02398,USR02398,iPad,iOS 15,13.148.144.30,0
DEV02399,USR02399,Windows Desktop,Linux Fedora,93.86.66.14,1
DEV02400,USR02400,Android Tablet,macOS Monterey,74.143.220.142,1
DEV02401,USR02401,Unknown Device,iOS 16,157.125.63.52,1
DEV02402,USR02402,Unknown Device,iOS 15,120.98.81.102,0
DEV02403,USR02403,Unknown Device,Android 14,31.253.201.15,1
DEV02404,USR02404,ChromeOS Laptop,macOS Monterey,41.42.49.120,1
DEV02405,USR02405,iPad,Windows 8,211.82.50.182,0
DEV02406,USR02406,MacBook,iOS 16,26.226.100.20,1
DEV02407,USR02407,iPhone,Linux Fedora,219.156.64.109,1
DEV02408,USR02408,Android Mobile,Android 12,221.22.50.112,1
DEV02409,USR02409,Windows Desktop,Windows 8,98.91.53.64,1
DEV02410,USR02410,Android Mobile,Windows 11,237.68.90.73,0
DEV02411,USR02411,Windows Desktop,Linux Ubuntu,15.51.148.53,1
DEV02412,USR02412,Unknown Device,Windows 10,237.36.155.27,1
DEV02413,USR02413,iPad,macOS Ventura,135.96.45.168,1
DEV02414,USR02414,Android Tablet,macOS Monterey,89.147.103.12,1
DEV02415,USR02415,iPad,Windows 8,7.22.247.120,0
DEV02416,USR02416,ChromeOS Laptop,Windows 11,191.206.111.239,0
DEV02417,USR02417,Windows Laptop,ChromeOS,204.124.29.41,1
DEV02418,USR02418,Windows Desktop,Windows 11,151.171.140.90,0
DEV02419,USR02419,Windows Desktop,Linux Fedora,38.61.157.39,0
DEV02420,USR02420,iPad,Linux Ubuntu,78.207.100.243,0
DEV02421,USR02421,ChromeOS Laptop,Windows 10,205.37.40.12,1
DEV02422,USR02422,Unknown Device,iOS 17,201.23.159.128,1
DEV02423,USR02423,Android Tablet,Windows 10,112.28.42.164,1
DEV02424,USR02424,MacBook,Windows 8,153.175.145.218,0
DEV02425,USR02425,Linux Desktop,ChromeOS,11.198.80.189,1
DEV02426,USR02426,iPhone,macOS Ventura,168.23.219.228,1
DEV02427,USR02427,Windows Laptop,macOS Monterey,242.165.175.61,1
DEV02428,USR02428,Android Mobile,iOS 16,129.255.26.142,1
DEV02429,USR02429,iPhone,Android 14,5.215.204.151,0
DEV02430,USR02430,iPad,Linux Ubuntu,48.29.106.133,1
DEV02431,USR02431,Windows Laptop,Linux Fedora,148.162.137.113,0
DEV02432,USR02432,Windows Laptop,Windows 11,163.85.241.209,0
DEV02433,USR02433,ChromeOS Laptop,Windows 10,99.1.36.73,0
DEV02434,USR02434,iPad,iOS 16,25.55.151.26,0
DEV02435,USR02435,Android Tablet,macOS Ventura,177.142.232.221,1
DEV02436,USR02436,iPhone,Android 12,14.19.95.31,1
DEV02437,USR02437,iPhone,Linux Fedora,129.67.9.252,1
DEV02438,USR02438,ChromeOS Laptop,Windows 8,146.59.226.74,1
DEV02439,USR02439,Windows Desktop,ChromeOS,157.91.122.123,1
DEV02440,USR02440,Windows Laptop,macOS Sonoma,240.48.200.133,0
DEV02441,USR02441,iPad,Android 13,15.16.186.87,0
DEV02442,USR02442,iPhone,Windows 8,40.183.151.82,0
DEV02443,USR02443,iPhone,iOS 17,206.171.9.203,1
DEV02444,USR02444,iPhone,macOS Ventura,118.59.79.194,0
DEV02445,USR02445,iPhone,Android 12,111.169.13.61,0
DEV02446,USR02446,Windows Laptop,iOS 15,116.89.169.221,0
DEV02447,USR02447,iPhone,Windows 11,124.195.170.156,0
DEV02448,USR02448,Unknown Device,iOS 16,177.100.3.86,0
DEV02449,USR02449,iPhone,iOS 15,173.97.253.43,1
DEV02450,USR02450,Unknown Device,Windows 11,175.29.238.34,0
DEV02451,USR02451,iPad,iOS 15,108.50.28.233,1
DEV02452,USR02452,Windows Laptop,Windows 11,123.0.210.119,0
DEV02453,USR02453,iPad,macOS Monterey,48.170.203.195,0
DEV02454,USR02454,MacBook,macOS Sonoma,30.252.15.11,0
DEV02455,USR02455,Linux Desktop,macOS Ventura,56.193.186.22,1
DEV02456,USR02456,Android Tablet,Windows 11,40.83.35.16,0
DEV02457,USR02457,Linux Desktop,iOS 16,203.247.178.95,0
DEV02458,USR02458,iPhone,Windows 8,103.104.240.127,0
DEV02459,USR02459,Unknown Device,Linux Fedora,136.149.253.69,0
DEV02460,USR02460,ChromeOS Laptop,Android 12,17.162.115.241,0
DEV02461,USR02461,Unknown Device,iOS 16,167.71.223.215,1
DEV02462,USR02462,Linux Desktop,Windows 8,85.96.242.243,0
DEV02463,USR02463,iPad,Android 14,238.217.169.232,1
DEV02464,USR02464,Windows Laptop,Android 12,202.20.110.151,1
DEV02465,USR02465,ChromeOS Laptop,ChromeOS,123.162.79.86,1
DEV02466,USR02466,Windows Desktop,Android 12,240.66.57.215,0
DEV02467,USR02467,Unknown Device,Android 14,184.207.94.195,1
DEV02468,USR02468,Android Mobile,macOS Monterey,192.222.213.248,1
DEV02469,USR02469,Android Tablet,macOS Ventura,148.41.97.92,0
DEV02470,USR02470,ChromeOS Laptop,Windows 10,253.252.246.240,1
DEV02471,USR02471,Android Tablet,Windows 8,217.50.169.30,0
DEV02472,USR02472,MacBook,ChromeOS,163.42.227.194,1
DEV02473,USR02473,Android Mobile,iOS 16,243.206.178.199,0
DEV02474,USR02474,Android Mobile,iOS 15,57.28.70.9,1
DEV02475,USR02475,MacBook,Android 14,154.42.178.56,1
DEV02476,USR02476,ChromeOS Laptop,Windows 10,143.188.77.194,0
DEV02477,USR02477,MacBook,ChromeOS,192.175.217.62,0
DEV02478,USR02478,iPad,macOS Monterey,245.129.9.173,1
DEV02479,USR02479,Windows Desktop,Windows 10,128.24.29.147,1
DEV02480,USR02480,Linux Desktop,macOS Ventura,161.43.6.112,0
DEV02481,USR02481,Linux Desktop,Linux Fedora,9.80.116.2,1
DEV02482,USR02482,ChromeOS Laptop,macOS Sonoma,8.156.2.134,1
DEV02483,USR02483,Android Tablet,macOS Sonoma,201.232.199.21,0
DEV02484,USR02484,Android Tablet,macOS Sonoma,97.193.129.60,1
DEV02485,USR02485,Unknown Device,Windows 11,185.149.168.227,1
DEV02486,USR02486,Android Mobile,Windows 10,152.22.25.6,1
DEV02487,USR02487,Unknown Device,Linux Fedora,218.185.169.180,0
DEV02488,USR02488,Windows Desktop,Windows 11,83.126.126.157,1
DEV02489,USR02489,Windows Desktop,Android 13,237.39.62.216,0
DEV02490,USR02490,Android Tablet,iOS 16,46.26.253.219,0
DEV02491,USR02491,iPhone,Windows 10,214.73.207.141,1
DEV02492,USR02492,Windows Laptop,Android 14,154.158.5.56,1
DEV02493,USR02493,iPhone,Windows 10,117.159.243.73,0
DEV02494,USR02494,Windows Laptop,Android 13,39.144.144.6,1
DEV02495,USR02495,Windows Laptop,macOS Ventura,249.251.89.115,0
DEV02496,USR02496,Android Tablet,Android 13,52.121.248.87,0
DEV02497,USR02497,ChromeOS Laptop,Windows 10,81.3.0.61,0
DEV02498,USR02498,Unknown Device,Windows 8,177.57.177.109,1
DEV02499,USR02499,Unknown Device,Windows 10,66.149.245.137,1
DEV02500,USR02500,ChromeOS Laptop,iOS 15,245.188.81.216,0
DEV02501,USR02501,ChromeOS Laptop,Windows 10,178.158.199.192,1
DEV02502,USR02502,iPhone,Windows 10,233.164.154.227,1
DEV02503,USR02503,Linux Desktop,Windows 10,31.239.227.233,0
DEV02504,USR02504,Android Mobile,ChromeOS,247.230.251.173,1
DEV02505,USR02505,Linux Desktop,Android 13,54.127.198.93,1
DEV02506,USR02506,iPad,ChromeOS,6.45.233.39,0
DEV02507,USR02507,Windows Desktop,iOS 17,209.164.148.135,0
DEV02508,USR02508,iPhone,Android 14,173.32.214.185,0
DEV02509,USR02509,Windows Desktop,ChromeOS,219.60.96.249,0
DEV02510,USR02510,ChromeOS Laptop,iOS 15,62.253.173.233,1
DEV02511,USR02511,iPad,Linux Ubuntu,135.118.188.80,0
DEV02512,USR02512,MacBook,macOS Ventura,252.101.104.122,0
DEV02513,USR02513,Unknown Device,ChromeOS,237.183.115.167,0
DEV02514,USR02514,MacBook,Linux Ubuntu,254.111.81.173,0
DEV02515,USR02515,Unknown Device,Windows 8,62.82.153.118,0
DEV02516,USR02516,Unknown Device,Linux Ubuntu,207.43.234.96,0
DEV02517,USR02517,ChromeOS Laptop,Linux Ubuntu,158.8.250.16,1
DEV02518,USR02518,MacBook,macOS Ventura,104.40.156.189,0
DEV02519,USR02519,iPhone,iOS 15,164.104.161.24,0
DEV02520,USR02520,Windows Desktop,Android 13,243.117.118.138,1
DEV02521,USR02521,Unknown Device,Linux Fedora,150.106.189.223,1
DEV02522,USR02522,Linux Desktop,Android 13,220.206.196.49,1
DEV02523,USR02523,Unknown Device,macOS Ventura,224.171.228.18,0
DEV02524,USR02524,iPad,Linux Ubuntu,99.50.247.214,1
DEV02525,USR02525,Linux Desktop,iOS 17,131.46.48.25,0
DEV02526,USR02526,Android Tablet,Android 12,79.32.6.41,1
DEV02527,USR02527,Unknown Device,Windows 8,5.5.97.74,1
DEV02528,USR02528,ChromeOS Laptop,macOS Monterey,207.133.185.95,1
DEV02529,USR02529,iPhone,macOS Monterey,198.18.143.240,0
DEV02530,USR02530,Windows Laptop,iOS 17,187.78.208.219,1
DEV02531,USR02531,Unknown Device,iOS 15,98.77.19.105,0
DEV02532,USR02532,Windows Laptop,Windows 10,119.102.79.75,1
DEV02533,USR02533,Android Tablet,iOS 17,227.117.196.56,1
DEV02534,USR02534,Windows Desktop,Android 14,117.201.149.167,1
DEV02535,USR02535,Linux Desktop,ChromeOS,169.91.132.205,0
DEV02536,USR02536,Linux Desktop,Windows 10,179.233.185.231,0
DEV02537,USR02537,Windows Laptop,Android 14,24.111.165.65,0
DEV02538,USR02538,iPhone,Android 14,227.234.123.179,0
DEV02539,USR02539,Windows Desktop,Linux Ubuntu,118.180.188.52,1
DEV02540,USR02540,Linux Desktop,macOS Ventura,168.216.162.254,0
DEV02541,USR02541,Android Mobile,Windows 10,180.232.92.44,0
DEV02542,USR02542,MacBook,ChromeOS,154.78.146.253,0
DEV02543,USR02543,Unknown Device,Linux Ubuntu,149.231.206.235,0
DEV02544,USR02544,Unknown Device,ChromeOS,84.211.247.249,0
DEV02545,USR02545,Windows Desktop,macOS Monterey,106.97.167.170,1
DEV02546,USR02546,ChromeOS Laptop,Linux Ubuntu,4.89.46.186,0
DEV02547,USR02547,Windows Laptop,Android 13,212.181.165.101,1
DEV02548,USR02548,Unknown Device,iOS 16,5.105.55.169,0
DEV02549,USR02549,Unknown Device,Linux Fedora,169.177.138.89,1
DEV02550,USR02550,MacBook,Android 12,220.119.95.173,1
DEV02551,USR02551,Linux Desktop,ChromeOS,78.177.203.138,1
DEV02552,USR02552,iPhone,iOS 16,48.207.221.106,0
DEV02553,USR02553,Windows Desktop,ChromeOS,204.142.169.112,1
DEV02554,USR02554,iPhone,ChromeOS,87.229.221.65,0
DEV02555,USR02555,Windows Laptop,Linux Fedora,217.12.92.44,0
DEV02556,USR02556,Windows Desktop,Android 14,179.0.221.39,0
DEV02557,USR02557,Android Mobile,Windows 8,106.150.148.140,0
DEV02558,USR02558,Android Mobile,Android 12,173.158.3.134,0
DEV02559,USR02559,Linux Desktop,Android 13,172.135.145.20,1
DEV02560,USR02560,ChromeOS Laptop,iOS 15,231.183.113.77,0
DEV02561,USR02561,Unknown Device,Linux Ubuntu,91.210.148.190,1
DEV02562,USR02562,iPad,iOS 16,64.246.215.230,0
DEV02563,USR02563,Android Tablet,Android 14,255.50.28.175,0
DEV02564,USR02564,Linux Desktop,Android 13,85.183.137.60,0
DEV02565,USR02565,iPad,macOS Sonoma,156.215.34.161,0
DEV02566,USR02566,Linux Desktop,Windows 8,128.120.120.70,1
DEV02567,USR02567,Android Mobile,Windows 8,28.73.67.206,0
DEV02568,USR02568,iPad,Android 13,245.51.244.204,1
DEV02569,USR02569,Windows Desktop,Windows 8,89.255.64.9,0
DEV02570,USR02570,iPad,Android 14,121.24.205.53,0
DEV02571,USR02571,Android Tablet,iOS 17,33.252.147.65,1
DEV02572,USR02572,iPhone,macOS Ventura,140.87.26.233,1
DEV02573,USR02573,Linux Desktop,Windows 8,124.190.61.196,0
DEV02574,USR02574,MacBook,Windows 11,227.172.217.248,1
DEV02575,USR02575,ChromeOS Laptop,Android 13,116.156.141.214,1
DEV02576,USR02576,Windows Laptop,Android 13,71.0.237.215,0
DEV02577,USR02577,Windows Desktop,iOS 17,135.170.137.36,1
DEV02578,USR02578,Unknown Device,iOS 16,124.77.66.131,0
DEV02579,USR02579,Windows Desktop,Windows 8,210.167.59.212,0
DEV02580,USR02580,Windows Desktop,Windows 11,125.11.232.152,1
DEV02581,USR02581,Linux Desktop,macOS Monterey,115.214.32.51,1
DEV02582,USR02582,iPhone,iOS 17,238.180.15.251,1
DEV02583,USR02583,iPhone,ChromeOS,20.184.68.89,0
DEV02584,USR02584,iPad,iOS 16,138.199.184.114,1
DEV02585,USR02585,MacBook,Windows 10,13.70.173.204,1
DEV02586,USR02586,Android Mobile,Linux Fedora,186.78.198.247,0
DEV02587,USR02587,Unknown Device,iOS 17,208.47.141.4,0
DEV02588,USR02588,iPhone,Windows 10,134.218.126.99,1
DEV02589,USR02589,iPad,macOS Ventura,199.206.53.73,0
DEV02590,USR02590,Linux Desktop,iOS 16,142.88.225.227,1
DEV02591,USR02591,MacBook,iOS 16,21.13.213.32,1
DEV02592,USR02592,ChromeOS Laptop,macOS Ventura,177.110.34.46,0
DEV02593,USR02593,iPhone,macOS Ventura,227.205.127.175,0
DEV02594,USR02594,Android Mobile,Windows 8,218.93.107.252,1
DEV02595,USR02595,Unknown Device,Android 14,236.151.213.4,0
DEV02596,USR02596,iPhone,ChromeOS,212.65.252.38,1
DEV02597,USR02597,MacBook,iOS 15,164.162.181.73,0
DEV02598,USR02598,Windows Laptop,Android 12,35.192.145.200,1
DEV02599,USR02599,Linux Desktop,Linux Ubuntu,113.113.142.79,1
DEV02600,USR02600,Android Mobile,Windows 11,195.163.85.123,1
DEV02601,USR02601,Linux Desktop,Windows 8,29.209.7.179,0
DEV02602,USR02602,iPhone,macOS Monterey,195.159.51.247,0
DEV02603,USR02603,ChromeOS Laptop,macOS Ventura,198.227.52.249,1
DEV02604,USR02604,ChromeOS Laptop,iOS 15,113.32.153.95,0
DEV02605,USR02605,Windows Laptop,Android 13,56.185.235.42,1
DEV02606,USR02606,Windows Desktop,iOS 17,115.242.209.58,1
DEV02607,USR02607,iPad,Windows 8,232.244.224.29,0
DEV02608,USR02608,Windows Laptop,Android 14,91.53.201.13,0
DEV02609,USR02609,iPhone,Linux Fedora,209.136.120.171,1
DEV02610,USR02610,Android Mobile,iOS 16,241.153.251.195,0
DEV02611,USR02611,ChromeOS Laptop,Android 14,214.129.193.103,1
DEV02612,USR02612,Android Tablet,Windows 10,79.204.131.103,1
DEV02613,USR02613,iPhone,iOS 15,174.105.185.125,0
DEV02614,USR02614,Linux Desktop,Linux Fedora,33.193.211.107,0
DEV02615,USR02615,Windows Desktop,Linux Fedora,65.99.91.208,0
DEV02616,USR02616,Linux Desktop,iOS 15,67.70.162.155,0
DEV02617,USR02617,Unknown Device,macOS Sonoma,122.179.206.97,1
DEV02618,USR02618,iPhone,macOS Ventura,135.195.95.16,1
DEV02619,USR02619,Unknown Device,macOS Sonoma,179.31.211.183,1
DEV02620,USR02620,Android Tablet,iOS 16,193.64.175.77,0
DEV02621,USR02621,Android Tablet,Linux Ubuntu,149.8.237.196,1
DEV02622,USR02622,Unknown Device,Linux Ubuntu,242.37.41.152,0
DEV02623,USR02623,MacBook,Windows 11,91.5.202.57,1
DEV02624,USR02624,Windows Laptop,Windows 8,143.210.35.230,1
DEV02625,USR02625,Unknown Device,iOS 16,234.166.122.57,1
DEV02626,USR02626,Android Mobile,ChromeOS,248.15.184.208,1
DEV02627,USR02627,iPad,iOS 16,31.250.77.109,1
DEV02628,USR02628,Android Tablet,macOS Ventura,223.218.127.166,0
DEV02629,USR02629,iPhone,Android 13,64.126.205.42,1
DEV02630,USR02630,iPad,Windows 11,231.88.90.95,1
DEV02631,USR02631,ChromeOS Laptop,Linux Ubuntu,62.225.87.183,0
DEV02632,USR02632,Android Mobile,iOS 17,229.56.113.207,0
DEV02633,USR02633,Windows Desktop,iOS 15,124.139.16.223,1
DEV02634,USR02634,iPad,iOS 15,102.200.66.67,0
DEV02635,USR02635,Android Mobile,macOS Ventura,193.225.206.30,0
DEV02636,USR02636,Android Tablet,Linux Ubuntu,141.216.38.201,0
DEV02637,USR02637,ChromeOS Laptop,Android 12,239.163.152.234,1
DEV02638,USR02638,MacBook,Linux Ubuntu,251.223.71.158,1
