transaction_id  ,user_id  ,device_id  ,transaction_date  ,amount  ,merchant_id  ,merchant_category  ,payment_method  ,location  ,is_international  ,label   
TXN05888,USR05888,DEV05888,19-05-2022 19:02:35,47668.12506,M00147,Books,Crypto,Mumbai,0,0
TXN05889,USR05889,DEV05889,22-01-2023 12:01:36,15294.4273,M00114,Internet Services,Wallet,Thane,1,0
TXN05890,USR05890,DEV05890,11-11-2025 11:46:30,19359.82629,M00349,Pet Supplies,Wallet,Amritsar,1,0
TXN05891,USR05891,DEV05891,18-02-2025 04:45:57,7027.388972,M00422,Travel,Crypto,Allahabad,1,0
TXN05892,USR05892,DEV05892,01-08-2021 10:54:38,44810.22394,M00157,Education,UPI,Ludhiana,0,0
TXN05893,USR05893,DEV05893,14-11-2022 15:01:30,36004.20541,M00470,Education,Wallet,Chandigarh,1,0
TXN05894,USR05894,DEV05894,02-04-2020 07:23:55,40881.7155,M00184,Gaming,Wallet,Varanasi,1,0
TXN05895,USR05895,DEV05895,11-09-2022 19:18:03,32300.22549,M00144,Online Services,Debit Card,Pune,0,0
TXN05896,USR05896,DEV05896,18-06-2020 10:59:59,32864.29088,M00339,Courier Services,Credit Card,Mumbai,1,0
TXN05897,USR05897,DEV05897,07-10-2021 02:21:11,8567.677158,M00252,Cash Withdrawal,Cheque,Tiruchirappalli,0,0
TXN05898,USR05898,DEV05898,23-06-2025 19:39:36,24314.374,M00249,Photography,Bank Transfer,Agra,0,0
TXN05899,USR05899,DEV05899,20-05-2025 20:19:52,43391.57656,M00273,Pet Supplies,Debit Card,Jalandhar,0,0
TXN05900,USR05900,DEV05900,17-02-2023 00:24:34,1858.113343,M00392,Gardening,Crypto,Aurangabad,0,0
TXN05901,USR05901,DEV05901,08-02-2023 12:11:45,42201.23608,M00267,Supermarket,UPI,Vasai-Virar,1,0
TXN05902,USR05902,DEV05902,06-06-2024 20:44:02,26615.92177,M00018,Toys,Bank Transfer,Jodhpur,0,0
TXN05903,USR05903,DEV05903,02-09-2021 07:34:22,1280.896177,M00112,Home Decor,Net Banking,Madurai,0,0
TXN05904,USR05904,DEV05904,16-09-2020 04:32:57,1366.84562,M00086,Clothing,Cash,Ghaziabad,0,0
TXN05905,USR05905,DEV05905,20-07-2021 07:49:21,31740.61484,M00081,Internet Services,Crypto,Amritsar,1,0
TXN05906,USR05906,DEV05906,06-01-2020 16:48:38,32938.32601,M00383,Healthcare,Bank Transfer,Vadodara,1,0
TXN05907,USR05907,DEV05907,06-03-2020 04:07:52,602.4506869,M00139,Education,Credit Card,Ludhiana,0,0
TXN05908,USR05908,DEV05908,11-07-2023 05:31:56,22555.53148,M00159,Jewelry,Bank Transfer,Srinagar,1,0
TXN05909,USR05909,DEV05909,29-10-2023 05:21:27,4387.226587,M00403,Medicine,UPI,Nashik,0,0
TXN05910,USR05910,DEV05910,16-06-2021 14:12:02,26631.36134,M00239,Healthcare,Cheque,Gurgaon,1,0
TXN05911,USR05911,DEV05911,15-11-2025 14:12:18,4767.724979,M00452,Food Delivery,Debit Card,Chennai,0,0
TXN05912,USR05912,DEV05912,06-12-2022 21:13:46,44192.93104,M00029,Utilities,Debit Card,Kalyan-Dombivli,0,0
TXN05913,USR05913,DEV05913,20-01-2020 21:37:59,14531.72468,M00260,Jewelry,Bank Transfer,Moradabad,0,0
TXN05914,USR05914,DEV05914,22-07-2024 21:46:48,14562.53485,M00132,Food Delivery,Debit Card,Bareilly,0,0
TXN05915,USR05915,DEV05915,07-12-2021 18:09:01,29360.46223,M00272,Insurance,Bank Transfer,Ahmedabad,0,0
TXN05916,USR05916,DEV05916,12-05-2024 02:37:52,16828.84917,M00333,Medicine,Credit Card,Faridabad,1,0
TXN05917,USR05917,DEV05917,19-12-2021 22:36:40,1004.774163,M00481,Beauty & Personal Care,Debit Card,Kanpur,1,1
TXN05918,USR05918,DEV05918,23-12-2025 16:00:21,49807.39383,M00401,Healthcare,Crypto,Agra,1,0
TXN05919,USR05919,DEV05919,21-04-2023 05:36:05,26663.18622,M00186,Clothing,Bank Transfer,Vadodara,1,0
TXN05920,USR05920,DEV05920,27-02-2022 04:45:07,16848.38854,M00379,Photography,Debit Card,Gurgaon,1,0
TXN05921,USR05921,DEV05921,10-02-2020 16:14:25,45581.82753,M00067,Fitness,Net Banking,Aligarh,0,0
TXN05922,USR05922,DEV05922,13-11-2022 17:48:08,12223.7514,M00161,Pet Supplies,Wallet,Pune,0,0
TXN05923,USR05923,DEV05923,28-05-2021 20:55:58,6008.74238,M00377,Music,EMI,Guwahati,0,0
TXN05924,USR05924,DEV05924,11-09-2023 03:00:25,47813.75886,M00174,Taxi Services,UPI,Bhopal,1,0
TXN05925,USR05925,DEV05925,26-06-2021 19:42:51,16515.59212,M00393,Pet Supplies,Debit Card,Aurangabad,0,0
TXN05926,USR05926,DEV05926,26-09-2020 11:14:33,9007.227801,M00500,Taxi Services,Bank Transfer,Guwahati,1,0
TXN05927,USR05927,DEV05927,09-04-2025 23:51:08,45020.421,M00234,Investment,Crypto,Mira-Bhayandar,0,0
TXN05928,USR05928,DEV05928,29-10-2022 08:27:14,39287.96291,M00481,Travel,Bank Transfer,Varanasi,1,0
TXN05929,USR05929,DEV05929,22-04-2021 03:46:20,23585.7521,M00218,Cinema,Crypto,Hyderabad,0,0
TXN05930,USR05930,DEV05930,03-03-2023 00:17:35,19096.37384,M00255,Beverages,Credit Card,Nagpur,0,0
TXN05931,USR05931,DEV05931,06-06-2025 11:54:22,2933.748889,M00073,Photography,Cheque,Madurai,0,0
TXN05932,USR05932,DEV05932,24-06-2022 21:25:30,24010.21843,M00333,Photography,Cheque,Surat,1,0
TXN05933,USR05933,DEV05933,29-06-2022 17:12:37,17497.54535,M00072,Toys,Debit Card,Howrah,0,0
TXN05934,USR05934,DEV05934,06-03-2023 16:32:08,11752.83519,M00166,Digital Subscriptions,Net Banking,Bareilly,1,1
TXN05935,USR05935,DEV05935,07-08-2025 06:34:21,11752.90775,M00486,Cash Withdrawal,Debit Card,Varanasi,0,0
TXN05936,USR05936,DEV05936,12-01-2021 00:21:31,21273.70604,M00405,Gaming,Cheque,Kota,1,0
TXN05937,USR05937,DEV05937,19-05-2020 06:22:31,14954.66236,M00163,Cinema,Debit Card,Solapur,1,0
TXN05938,USR05938,DEV05938,20-08-2021 08:47:49,4252.748588,M00049,EMI Payment,Cash,Gurgaon,0,0
TXN05939,USR05939,DEV05939,18-01-2023 11:45:10,21455.13108,M00227,Electronics Accessories,Crypto,Kalyan-Dombivli,1,0
TXN05940,USR05940,DEV05940,11-06-2021 10:04:49,7284.24,M00432,Gaming,Net Banking,Ahmedabad,1,0
TXN05941,USR05941,DEV05941,24-09-2025 17:40:34,28101.88342,M00453,Wallet Transfer,Debit Card,Jaipur,0,0
TXN05942,USR05942,DEV05942,30-08-2022 13:36:52,37830.7526,M00016,Cash Withdrawal,Cash,Meerut,1,0
TXN05943,USR05943,DEV05943,26-07-2025 12:39:20,19911.21627,M00084,Entertainment,Cheque,Kota,0,0
TXN05944,USR05944,DEV05944,14-08-2024 15:34:14,46492.83082,M00340,Utilities,Cash,Moradabad,1,0
TXN05945,USR05945,DEV05945,22-01-2022 02:01:47,19300.76688,M00397,Jewelry,Net Banking,Guwahati,1,0
TXN05946,USR05946,DEV05946,30-07-2020 16:57:58,31325.65561,M00427,Auto Services,EMI,Tiruchirappalli,1,0
TXN05947,USR05947,DEV05947,09-04-2022 21:27:39,40241.15898,M00373,Wallet Transfer,UPI,Faridabad,0,0
TXN05948,USR05948,DEV05948,10-07-2020 16:45:36,19119.41962,M00047,Utilities,Net Banking,Amritsar,0,0
TXN05949,USR05949,DEV05949,22-11-2022 15:57:25,976.2749423,M00259,EMI Payment,Debit Card,Hyderabad,0,0
TXN05950,USR05950,DEV05950,26-08-2021 20:20:14,32463.00749,M00399,Beauty & Personal Care,Cash,Agra,0,1
TXN05951,USR05951,DEV05951,04-02-2025 02:59:02,1248.619993,M00293,Beverages,Bank Transfer,Dhanbad,0,0
TXN05952,USR05952,DEV05952,23-11-2020 23:26:06,18439.62787,M00400,Insurance,Cash,Rajkot,1,0
TXN05953,USR05953,DEV05953,19-07-2025 02:49:43,20177.83026,M00154,Photography,Net Banking,Visakhapatnam,0,0
TXN05954,USR05954,DEV05954,02-08-2024 17:43:01,23942.6392,M00112,Utilities,Crypto,Mysore,0,0
TXN05955,USR05955,DEV05955,18-11-2020 10:55:48,7221.867634,M00481,Pharmacy,Cheque,Meerut,1,0
TXN05956,USR05956,DEV05956,30-12-2020 01:46:20,26686.19615,M00420,Cash Withdrawal,Cheque,Salem,0,0
TXN05957,USR05957,DEV05957,21-02-2022 00:48:21,23837.81188,M00129,Entertainment,Crypto,Ranchi,1,0
TXN05958,USR05958,DEV05958,26-03-2025 00:44:00,13034.56242,M00066,Mobile Recharge,Bank Transfer,Kolkata,1,0
TXN05959,USR05959,DEV05959,25-11-2021 19:45:10,9852.137911,M00161,Beauty & Personal Care,Bank Transfer,Delhi,1,0
TXN05960,USR05960,DEV05960,25-10-2024 12:42:40,34896.09266,M00221,Entertainment,UPI,Kalyan-Dombivli,1,0
TXN05961,USR05961,DEV05961,09-08-2025 00:31:07,5852.961374,M00065,Office Supplies,Credit Card,Rajkot,0,0
TXN05962,USR05962,DEV05962,09-01-2022 12:47:59,25282.55396,M00499,Travel,Cheque,Moradabad,0,0
TXN05963,USR05963,DEV05963,19-11-2024 13:55:28,28322.93943,M00126,Baby Products,Bank Transfer,Gwalior,0,0
TXN05964,USR05964,DEV05964,06-08-2021 20:17:10,42915.44931,M00423,Car Rental,Cash,Bhubaneswar,0,0
TXN05965,USR05965,DEV05965,24-04-2022 21:20:43,5354.352906,M00489,Baby Products,UPI,Rajkot,1,0
TXN05966,USR05966,DEV05966,23-07-2022 18:17:47,33545.57463,M00166,Beverages,Wallet,Bareilly,1,0
TXN05967,USR05967,DEV05967,30-12-2024 10:49:35,21899.23976,M00239,Books,Credit Card,Faridabad,1,0
TXN05968,USR05968,DEV05968,09-05-2022 00:13:53,27500.97788,M00426,EMI Payment,UPI,Kalyan-Dombivli,1,0
TXN05969,USR05969,DEV05969,29-01-2020 15:17:37,38681.87442,M00440,Sports Equipment,UPI,Chennai,0,0
TXN05970,USR05970,DEV05970,09-04-2021 22:44:38,19215.5941,M00376,Pharmacy,Net Banking,Meerut,0,0
TXN05971,USR05971,DEV05971,31-07-2025 21:52:58,45811.25627,M00450,Medicine,EMI,Mysore,1,0
TXN05972,USR05972,DEV05972,19-09-2023 17:30:52,13896.65898,M00301,Pharmacy,Credit Card,Coimbatore,0,0
TXN05973,USR05973,DEV05973,10-03-2025 15:06:36,8225.633491,M00155,Hotel Stay,Credit Card,Solapur,0,0
TXN05974,USR05974,DEV05974,27-01-2025 05:51:13,44719.89651,M00282,Clothing,Bank Transfer,Hyderabad,1,0
TXN05975,USR05975,DEV05975,13-07-2023 08:53:50,47015.45033,M00191,Office Supplies,Cheque,Chandigarh,0,0
TXN05976,USR05976,DEV05976,18-04-2025 16:44:06,44325.85138,M00123,Electronics,Bank Transfer,Agra,1,0
TXN05977,USR05977,DEV05977,12-10-2023 11:22:04,10028.31322,M00278,Music,Cash,Kanpur,0,0
TXN05978,USR05978,DEV05978,06-07-2025 14:36:52,8779.154847,M00337,Electronics,Bank Transfer,Tiruchirappalli,1,0
TXN05979,USR05979,DEV05979,25-03-2022 04:54:55,28510.15538,M00315,Healthcare,Credit Card,Ranchi,1,0
TXN05980,USR05980,DEV05980,04-01-2023 13:00:35,21064.86132,M00302,Healthcare,Net Banking,Nagpur,0,0
TXN05981,USR05981,DEV05981,07-07-2022 17:50:34,49296.70652,M00483,Beverages,Debit Card,Chennai,1,0
TXN05982,USR05982,DEV05982,13-01-2021 06:33:30,26116.53557,M00190,Medicine,Bank Transfer,Kolkata,0,0
TXN05983,USR05983,DEV05983,23-09-2025 22:59:55,47495.60172,M00205,Fitness,Cash,Faridabad,0,0
TXN05984,USR05984,DEV05984,15-06-2023 21:40:50,41941.43021,M00048,Photography,Net Banking,Bhopal,1,0
TXN05985,USR05985,DEV05985,13-01-2022 21:21:27,27519.14867,M00294,Photography,Cash,Srinagar,0,0
TXN05986,USR05986,DEV05986,07-07-2023 16:03:23,48988.26688,M00353,Food Delivery,Wallet,Bareilly,0,0
TXN05987,USR05987,DEV05987,07-08-2020 20:06:25,21101.48917,M00480,Pharmacy,Debit Card,Jaipur,0,0
TXN05988,USR05988,DEV05988,22-03-2022 19:58:20,27928.05227,M00156,Fuel,Cash,Mira-Bhayandar,0,0
TXN05989,USR05989,DEV05989,10-08-2021 05:24:37,42428.72474,M00493,Groceries,Bank Transfer,Raipur,1,0
TXN05990,USR05990,DEV05990,02-10-2021 09:42:34,514.2252314,M00101,Utilities,Wallet,Surat,0,0
TXN05991,USR05991,DEV05991,29-06-2024 20:28:47,1806.853666,M00264,EMI Payment,Bank Transfer,Jalandhar,1,0
TXN05992,USR05992,DEV05992,12-07-2023 09:11:57,48441.31163,M00421,Jewelry,Cheque,Nashik,0,0
TXN05993,USR05993,DEV05993,24-06-2023 01:53:54,47055.65243,M00306,Books,Credit Card,Ahmedabad,0,0
TXN05994,USR05994,DEV05994,11-07-2021 01:16:24,5634.287667,M00357,Taxi Services,Cheque,Guwahati,0,0
TXN05995,USR05995,DEV05995,28-04-2023 10:01:03,1514.823295,M00072,Home Decor,Bank Transfer,Aurangabad,1,1
TXN05996,USR05996,DEV05996,16-10-2021 00:07:44,26217.71604,M00299,Hardware Store,Cash,Tiruchirappalli,1,0
TXN05997,USR05997,DEV05997,16-09-2023 05:18:03,11209.98978,M00258,Wallet Transfer,Crypto,Bangalore,0,0
TXN05998,USR05998,DEV05998,30-07-2024 00:53:31,40754.80803,M00076,Travel,Net Banking,Mira-Bhayandar,1,0
TXN05999,USR05999,DEV05999,26-09-2021 01:19:28,19358.82494,M00231,Snacks,Bank Transfer,Coimbatore,0,0
TXN06000,USR06000,DEV06000,25-12-2025 15:26:28,48851.89258,M00400,Home Decor,Cash,Bhopal,1,0
TXN06001,USR06001,DEV06001,29-03-2025 00:15:22,28099.94269,M00432,Wallet Transfer,Bank Transfer,Chennai,0,0
TXN06002,USR06002,DEV06002,23-02-2022 00:33:50,49529.72243,M00091,Electronics,Crypto,Chandigarh,0,0
TXN06003,USR06003,DEV06003,16-05-2021 00:34:16,335.1582809,M00241,Fitness,EMI,Ludhiana,0,0
TXN06004,USR06004,DEV06004,13-07-2020 19:48:22,30952.16038,M00360,Car Rental,Cheque,Vadodara,0,0
TXN06005,USR06005,DEV06005,26-02-2024 17:43:22,49774.67006,M00356,Clothing,Net Banking,Pimpri-Chinchwad,0,0
TXN06006,USR06006,DEV06006,28-03-2022 04:43:00,16380.80887,M00486,Jewelry,EMI,Mysore,1,0
TXN06007,USR06007,DEV06007,09-10-2020 08:26:31,27474.72971,M00220,Supermarket,Crypto,Allahabad,1,0
TXN06008,USR06008,DEV06008,24-05-2022 02:45:09,25857.08338,M00298,Taxi Services,Debit Card,Surat,0,0
TXN06009,USR06009,DEV06009,17-08-2024 01:10:19,48903.22138,M00073,Stationery,Wallet,Coimbatore,0,0
TXN06010,USR06010,DEV06010,27-07-2022 22:41:11,20670.00121,M00397,Pet Supplies,Cheque,Jaipur,1,0
TXN06011,USR06011,DEV06011,20-07-2020 14:48:53,39917.80494,M00184,Restaurant,EMI,Thane,1,0
TXN06012,USR06012,DEV06012,14-12-2022 17:26:19,6507.053922,M00176,Photography,UPI,Bhubaneswar,1,0
TXN06013,USR06013,DEV06013,17-11-2021 06:18:37,45986.34178,M00366,EMI Payment,UPI,Meerut,0,0
TXN06014,USR06014,DEV06014,09-01-2025 07:29:31,12864.82697,M00115,Auto Services,Cheque,Meerut,1,0
TXN06015,USR06015,DEV06015,13-10-2024 04:39:53,2052.645872,M00297,Snacks,Bank Transfer,Srinagar,0,0
TXN06016,USR06016,DEV06016,15-09-2022 11:17:24,46012.698,M00332,Education,Bank Transfer,Surat,0,0
TXN06017,USR06017,DEV06017,03-10-2020 15:14:30,24816.09079,M00303,Jewelry,Debit Card,Aurangabad,1,0
TXN06018,USR06018,DEV06018,30-11-2022 19:54:45,15804.82219,M00400,Medicine,Bank Transfer,Salem,0,0
TXN06019,USR06019,DEV06019,27-11-2023 05:25:22,24902.18576,M00295,Electronics Accessories,Net Banking,Coimbatore,0,0
TXN06020,USR06020,DEV06020,21-03-2024 03:07:06,16845.63513,M00399,Electronics,UPI,Patna,0,0
TXN06021,USR06021,DEV06021,03-02-2025 15:32:00,47851.13578,M00031,Healthcare,Bank Transfer,Aligarh,1,0
TXN06022,USR06022,DEV06022,15-06-2020 15:41:09,6338.314941,M00248,Taxi Services,Net Banking,Kolkata,1,0
TXN06023,USR06023,DEV06023,20-04-2020 16:58:34,5032.020258,M00472,Pet Supplies,Credit Card,Nashik,1,0
TXN06024,USR06024,DEV06024,07-09-2022 01:52:57,14437.28841,M00364,Cinema,Cash,Salem,0,0
TXN06025,USR06025,DEV06025,28-04-2025 08:10:24,49312.77052,M00053,Insurance,Wallet,Aligarh,0,0
TXN06026,USR06026,DEV06026,19-10-2020 14:25:17,16738.76589,M00341,Cash Withdrawal,Cheque,Surat,0,0
TXN06027,USR06027,DEV06027,16-04-2025 13:07:15,12381.64587,M00297,Supermarket,EMI,Ahmedabad,0,0
TXN06028,USR06028,DEV06028,03-02-2020 16:01:46,19021.99263,M00045,Stationery,Bank Transfer,Nashik,0,0
TXN06029,USR06029,DEV06029,31-07-2022 21:44:49,18274.32578,M00360,Digital Subscriptions,Crypto,Vijayawada,0,0
TXN06030,USR06030,DEV06030,29-08-2022 04:24:14,46657.50873,M00379,Online Services,Credit Card,Gurgaon,0,0
TXN06031,USR06031,DEV06031,01-08-2023 23:52:16,13170.52881,M00247,Gardening,Cash,Jalandhar,0,0
TXN06032,USR06032,DEV06032,18-01-2024 17:34:44,40949.23399,M00452,Events,Crypto,Howrah,0,0
TXN06033,USR06033,DEV06033,13-11-2025 18:06:53,3403.91899,M00052,Cinema,Cheque,Tiruchirappalli,0,0
TXN06034,USR06034,DEV06034,13-07-2025 00:40:58,13322.71906,M00162,Investment,Bank Transfer,Jodhpur,0,0
TXN06035,USR06035,DEV06035,30-09-2021 18:36:26,16722.52549,M00179,Auto Services,Cheque,Kolkata,0,1
TXN06036,USR06036,DEV06036,06-04-2022 19:43:57,5119.85022,M00178,Gardening,Net Banking,Salem,1,0
TXN06037,USR06037,DEV06037,15-09-2023 17:48:16,14740.87844,M00330,Pet Supplies,Bank Transfer,Kota,0,0
TXN06038,USR06038,DEV06038,11-01-2021 18:38:57,34126.07798,M00058,Auto Services,Cheque,Srinagar,1,1
TXN06039,USR06039,DEV06039,30-04-2020 03:08:37,630.1777964,M00395,Jewelry,Bank Transfer,Surat,0,0
TXN06040,USR06040,DEV06040,11-10-2024 00:06:32,14309.43734,M00161,Investment,Crypto,Nagpur,0,0
TXN06041,USR06041,DEV06041,25-11-2023 01:06:30,29908.96223,M00270,Restaurant,Wallet,Vijayawada,1,0
TXN06042,USR06042,DEV06042,20-11-2020 07:29:58,5179.195348,M00043,Online Services,Net Banking,Aligarh,1,0
TXN06043,USR06043,DEV06043,14-11-2024 14:19:48,46096.26909,M00030,Baby Products,UPI,Aurangabad,0,0
TXN06044,USR06044,DEV06044,16-05-2022 06:44:24,42199.52598,M00114,Education,UPI,Navi Mumbai,1,0
TXN06045,USR06045,DEV06045,27-12-2021 17:04:01,11712.54834,M00337,Education,Cheque,Raipur,1,0
TXN06046,USR06046,DEV06046,20-09-2021 00:49:13,45331.97186,M00214,Photography,Cheque,Kanpur,0,0
TXN06047,USR06047,DEV06047,03-08-2020 09:27:02,21725.4296,M00480,Beverages,Debit Card,Pune,1,0
TXN06048,USR06048,DEV06048,25-08-2021 09:22:53,7571.82826,M00168,EMI Payment,Cash,Tiruchirappalli,1,0
TXN06049,USR06049,DEV06049,06-05-2024 01:45:41,5272.060657,M00493,Restaurant,Cheque,Indore,0,0
TXN06050,USR06050,DEV06050,22-04-2024 00:31:10,19760.97393,M00329,Books,Net Banking,Gurgaon,1,0
TXN06051,USR06051,DEV06051,14-08-2020 02:47:30,13575.14129,M00398,Digital Subscriptions,Debit Card,Aligarh,1,0
TXN06052,USR06052,DEV06052,20-06-2025 09:09:53,5027.725003,M00165,Events,Net Banking,Solapur,1,0
TXN06053,USR06053,DEV06053,06-03-2021 16:59:54,24122.82686,M00247,Music,Crypto,Coimbatore,1,0
TXN06054,USR06054,DEV06054,25-02-2024 09:25:31,1505.883218,M00122,Beverages,Bank Transfer,Amritsar,1,0
TXN06055,USR06055,DEV06055,12-04-2020 07:29:32,35803.74158,M00081,Car Rental,Credit Card,Ranchi,1,0
TXN06056,USR06056,DEV06056,31-07-2022 19:11:14,16124.15946,M00034,Wallet Transfer,Cheque,Bhopal,1,0
TXN06057,USR06057,DEV06057,12-03-2021 10:53:51,10851.23835,M00384,Beverages,Net Banking,Meerut,0,0
TXN06058,USR06058,DEV06058,02-08-2024 14:44:35,42477.15598,M00025,Internet Services,Net Banking,Meerut,0,0
TXN06059,USR06059,DEV06059,07-03-2024 07:22:49,10103.54313,M00354,Education,Cash,Kota,0,0
TXN06060,USR06060,DEV06060,20-07-2021 07:31:33,27522.12007,M00380,Internet Services,Credit Card,Kanpur,0,0
TXN06061,USR06061,DEV06061,26-11-2023 21:33:35,22793.01281,M00500,Healthcare,UPI,Bhopal,1,0
TXN06062,USR06062,DEV06062,28-05-2021 02:28:07,43956.83942,M00057,Food Delivery,Cheque,Jaipur,0,0
TXN06063,USR06063,DEV06063,02-05-2020 00:11:05,31356.27419,M00380,Pharmacy,Net Banking,Ranchi,0,0
TXN06064,USR06064,DEV06064,29-10-2020 19:03:31,20933.00304,M00476,Insurance,Net Banking,Coimbatore,1,0
TXN06065,USR06065,DEV06065,30-03-2025 02:47:30,42304.34762,M00056,Insurance,Net Banking,Kanpur,1,0
TXN06066,USR06066,DEV06066,08-08-2022 17:52:40,26654.23062,M00162,Fitness,Debit Card,Kalyan-Dombivli,0,0
TXN06067,USR06067,DEV06067,27-02-2020 05:17:47,3596.821398,M00027,Entertainment,EMI,Nashik,1,0
TXN06068,USR06068,DEV06068,12-02-2023 18:16:32,14525.49368,M00379,Utilities,Crypto,Lucknow,1,0
TXN06069,USR06069,DEV06069,19-12-2024 07:56:04,31643.52516,M00198,Healthcare,Cash,Visakhapatnam,0,0
TXN06070,USR06070,DEV06070,01-10-2021 10:34:49,41028.40963,M00463,Insurance,Net Banking,Salem,1,0
TXN06071,USR06071,DEV06071,26-11-2020 18:47:01,19758.8843,M00449,Education,Bank Transfer,Patna,1,0
TXN06072,USR06072,DEV06072,24-01-2021 04:59:26,20608.16073,M00209,Photography,Credit Card,Rajkot,1,0
TXN06073,USR06073,DEV06073,21-03-2020 03:52:53,44507.31352,M00228,Auto Services,Net Banking,Bangalore,1,0
TXN06074,USR06074,DEV06074,14-11-2025 11:01:16,16482.72703,M00468,Events,Credit Card,Gurgaon,1,0
TXN06075,USR06075,DEV06075,08-09-2021 05:06:28,28591.56508,M00215,Electronics,Cheque,Gurgaon,0,0
TXN06076,USR06076,DEV06076,25-09-2025 07:36:52,18889.33408,M00009,Education,Bank Transfer,Allahabad,1,0
TXN06077,USR06077,DEV06077,21-09-2023 07:28:16,8019.17543,M00328,Hotel Stay,Crypto,Kalyan-Dombivli,0,0
TXN06078,USR06078,DEV06078,07-11-2020 06:41:55,31003.71406,M00429,Restaurant,Crypto,Guwahati,0,0
TXN06079,USR06079,DEV06079,11-01-2021 20:43:01,26945.38809,M00261,Electronics,Wallet,Bhubaneswar,1,0
TXN06080,USR06080,DEV06080,15-11-2025 13:08:04,7553.040767,M00162,Digital Subscriptions,UPI,Bareilly,0,0
TXN06081,USR06081,DEV06081,11-11-2023 10:28:51,1157.651921,M00094,Music,Debit Card,Chennai,0,0
TXN06082,USR06082,DEV06082,30-10-2021 14:25:01,30889.52187,M00317,Entertainment,Crypto,Kolkata,0,0
TXN06083,USR06083,DEV06083,07-06-2023 16:00:14,32725.20567,M00491,Supermarket,Wallet,Jalandhar,1,0
TXN06084,USR06084,DEV06084,07-06-2025 04:31:30,3125.812456,M00072,Gaming,Cheque,Ludhiana,0,0
TXN06085,USR06085,DEV06085,26-02-2021 05:50:10,15708.97145,M00449,Jewelry,Crypto,Delhi,1,0
TXN06086,USR06086,DEV06086,28-03-2021 01:12:21,35615.16486,M00031,Books,Wallet,Navi Mumbai,0,0
TXN06087,USR06087,DEV06087,06-12-2022 11:11:18,30584.47984,M00011,Snacks,Debit Card,Pimpri-Chinchwad,0,0
TXN06088,USR06088,DEV06088,28-01-2022 02:29:40,36790.58598,M00220,Groceries,Credit Card,Meerut,0,0
TXN06089,USR06089,DEV06089,02-03-2023 06:22:15,15111.68069,M00437,Restaurant,Net Banking,Vijayawada,0,0
TXN06090,USR06090,DEV06090,20-03-2024 19:00:40,29217.37765,M00137,Fitness,UPI,Patna,1,0
TXN06091,USR06091,DEV06091,15-09-2023 04:12:05,43758.33626,M00484,Toys,Credit Card,Varanasi,1,0
TXN06092,USR06092,DEV06092,19-01-2023 23:02:00,14589.87214,M00313,Toys,UPI,Jabalpur,0,0
TXN06093,USR06093,DEV06093,27-04-2021 11:17:57,11952.94055,M00275,Pharmacy,Bank Transfer,Hubli-Dharwad,0,0
TXN06094,USR06094,DEV06094,25-07-2024 20:51:24,49630.48812,M00052,Digital Subscriptions,Cash,Guwahati,1,0
TXN06095,USR06095,DEV06095,26-04-2025 08:25:59,26312.8247,M00308,Internet Services,UPI,Vadodara,1,0
TXN06096,USR06096,DEV06096,08-09-2023 11:12:37,40355.7713,M00074,Food Delivery,Cheque,Jodhpur,0,0
TXN06097,USR06097,DEV06097,20-02-2023 19:42:51,13070.44055,M00156,Clothing,Cash,Bhopal,1,0
TXN06098,USR06098,DEV06098,21-12-2025 03:58:06,26645.85681,M00241,Digital Subscriptions,Cash,Patna,1,0
TXN06099,USR06099,DEV06099,04-11-2023 23:20:08,26054.72028,M00352,Groceries,Credit Card,Visakhapatnam,0,0
TXN06100,USR06100,DEV06100,16-12-2021 03:45:53,11417.25418,M00227,Hotel Stay,UPI,Chennai,1,0
TXN06101,USR06101,DEV06101,18-11-2021 20:20:36,40922.28925,M00444,Music,Cheque,Aurangabad,0,0
TXN06102,USR06102,DEV06102,05-02-2022 06:09:10,49503.99119,M00170,Medicine,Cash,Hubli-Dharwad,0,0
TXN06103,USR06103,DEV06103,23-10-2023 22:06:28,13471.66083,M00393,Fuel,Cash,Mira-Bhayandar,1,0
TXN06104,USR06104,DEV06104,29-03-2022 19:00:56,26568.59483,M00335,Groceries,Cheque,Jabalpur,0,0
TXN06105,USR06105,DEV06105,29-04-2022 16:46:54,24469.84387,M00182,Entertainment,Credit Card,Ghaziabad,0,0
TXN06106,USR06106,DEV06106,11-02-2020 22:30:57,36568.19155,M00188,Office Supplies,Cash,Ghaziabad,1,0
TXN06107,USR06107,DEV06107,21-10-2023 02:27:19,30316.30651,M00084,Pharmacy,Debit Card,Rajkot,0,0
TXN06108,USR06108,DEV06108,31-10-2020 06:06:40,41345.97937,M00269,Insurance,Debit Card,Gurgaon,0,0
TXN06109,USR06109,DEV06109,09-03-2024 20:58:18,21496.60687,M00462,Travel,UPI,Howrah,0,0
TXN06110,USR06110,DEV06110,26-02-2024 21:11:18,7326.84629,M00270,Supermarket,Cheque,Kota,1,0
TXN06111,USR06111,DEV06111,08-05-2023 08:20:02,30941.8755,M00369,Gaming,Cheque,Srinagar,0,0
TXN06112,USR06112,DEV06112,24-02-2021 09:50:11,34402.11547,M00448,Car Rental,Crypto,Thane,0,0
