blacklist_id,merchant_id,device_id,user_id,ip_address,reason,added_on
B00058,M00484,D00283,USR03743,192.168.106.163,IP Address Mismatch,09-02-2025 01:41:53
B00211,M00183,D00299,USR03744,192.168.201.225,Proxy/VPN Detected,15-01-2024 09:31:13
B00120,M00189,D00438,USR03745,192.168.99.83,Duplicate Transaction,21-12-2020 22:25:17
B00038,M00363,D00317,USR03746,192.168.181.167,Account Accessed From 2 Locations,18-12-2024 15:42:28
B00268,M00039,D00417,USR03747,192.168.185.117,High Transaction Amount,23-06-2023 11:27:34
B00189,M00289,D00183,USR03748,192.168.110.170,Duplicate Transaction,02-05-2025 07:36:22
B00188,M00235,D00039,USR03749,192.168.249.207,Transaction Velocity Too High,02-05-2020 19:31:46
B00448,M00379,D00023,USR03750,192.168.127.173,Abnormal Spending Pattern,11-05-2020 16:44:58
B00133,M00089,D00127,USR03751,192.168.210.140,High Transaction Amount,07-01-2021 09:06:12
B00485,M00002,D00221,USR03752,192.168.22.85,Proxy/VPN Detected,14-10-2025 06:11:42
B00297,M00227,D00283,USR03753,192.168.192.184,Transaction Velocity Too High,27-08-2024 14:57:23
B00020,M00250,D00250,USR03754,192.168.200.245,Account Accessed From 2 Locations,03-10-2021 16:08:09
B00202,M00098,D00094,USR03755,192.168.174.138,IP Address Mismatch,08-06-2025 17:42:33
B00296,M00132,D00142,USR03756,192.168.135.19,Proxy/VPN Detected,15-12-2020 00:05:36
B00291,M00104,D00152,USR03757,192.168.4.125,Blacklisted Device,15-03-2021 03:25:59
B00200,M00204,D00299,USR03758,192.168.68.199,Brute Force Login Attempt,28-09-2025 05:29:27
B00392,M00103,D00152,USR03759,192.168.118.242,Unusual Location Change,27-10-2022 14:35:12
B00240,M00211,D00289,USR03760,192.168.86.235,Suspicious Password Reset,27-06-2021 02:43:04
B00328,M00016,D00347,USR03761,192.168.13.104,Unusual Location Change,30-09-2022 02:48:56
B00374,M00307,D00077,USR03762,192.168.157.55,Mismatched Billing/Shipping Address,29-03-2023 18:16:08
B00483,M00369,D00316,USR03763,192.168.241.171,High Transaction Amount,21-04-2025 19:40:50
B00263,M00149,D00115,USR03764,192.168.171.133,Chargeback History,30-08-2023 21:41:24
B00019,M00397,D00273,USR03765,192.168.114.39,Unverified Email/Phone,16-05-2020 12:54:54
B00098,M00073,D00438,USR03766,192.168.24.195,Mismatched Billing/Shipping Address,03-10-2022 21:52:33
B00345,M00419,D00371,USR03767,192.168.71.92,Abnormal Spending Pattern,30-01-2023 06:59:09
B00093,M00278,D00273,USR03768,192.168.240.23,Chargeback History,27-01-2024 06:27:14
B00024,M00363,D00266,USR03769,192.168.42.176,Mismatched Billing/Shipping Address,14-01-2025 15:59:27
B00465,M00269,D00479,USR03770,192.168.8.20,Blacklisted Device,02-04-2020 16:18:33
B00365,M00221,D00020,USR03771,192.168.48.246,Suspicious Password Reset,07-12-2020 23:55:20
B00021,M00138,D00478,USR03772,192.168.29.126,High Transaction Amount,07-08-2024 20:37:13
B00436,M00136,D00293,USR03773,192.168.185.95,Account Accessed From 2 Locations,29-03-2020 06:14:13
B00204,M00014,D00207,USR03774,192.168.126.10,High Risk Country Login,28-03-2025 00:47:15
B00372,M00251,D00500,USR03775,192.168.207.31,Suspicious Password Reset,15-02-2022 20:28:09
B00080,M00165,D00339,USR03776,192.168.241.148,High Transaction Amount,09-11-2021 19:02:17
B00287,M00292,D00221,USR03777,192.168.61.151,IP Address Mismatch,15-06-2021 01:53:46
B00125,M00063,D00260,USR03778,192.168.209.29,Abnormal Spending Pattern,29-09-2022 04:56:11
B00251,M00104,D00067,USR03779,192.168.239.15,Duplicate Transaction,19-08-2022 12:23:46
B00145,M00468,D00391,USR03780,192.168.228.253,Account Accessed From 2 Locations,15-02-2022 14:47:26
B00453,M00163,D00132,USR03781,192.168.178.196,Abnormal Spending Pattern,18-04-2023 08:21:41
B00210,M00229,D00211,USR03782,192.168.160.23,Proxy/VPN Detected,27-04-2021 18:54:48
B00405,M00107,D00450,USR03783,192.168.120.238,Chargeback History,02-06-2021 11:26:19
B00362,M00357,D00395,USR03784,192.168.80.73,Chargeback History,02-08-2025 04:36:21
B00178,M00298,D00241,USR03785,192.168.201.59,Proxy/VPN Detected,18-09-2021 21:56:57
B00124,M00245,D00021,USR03786,192.168.180.174,High Risk Country Login,14-11-2025 09:31:22
B00374,M00242,D00466,USR03787,192.168.123.77,Unusual Location Change,30-01-2022 05:23:20
B00082,M00029,D00379,USR03788,192.168.44.76,Brute Force Login Attempt,04-03-2022 08:12:40
B00388,M00264,D00442,USR03789,192.168.218.38,IP Address Mismatch,09-08-2023 21:30:32
B00385,M00407,D00482,USR03790,192.168.158.129,Account Accessed From 2 Locations,27-01-2022 05:31:21
B00239,M00477,D00231,USR03791,192.168.249.31,Proxy/VPN Detected,26-06-2020 01:33:12
B00242,M00186,D00287,USR03792,192.168.85.60,Mismatched Billing/Shipping Address,27-07-2025 02:21:35
B00291,M00373,D00430,USR03793,192.168.4.159,Transaction Velocity Too High,02-11-2021 14:16:43
B00102,M00199,D00398,USR03794,192.168.170.26,Duplicate Transaction,21-07-2023 09:04:19
B00434,M00460,D00302,USR03795,192.168.14.9,Transaction Velocity Too High,13-11-2025 18:48:41
B00137,M00418,D00184,USR03796,192.168.235.104,Proxy/VPN Detected,21-07-2023 12:34:17
B00304,M00180,D00453,USR03797,192.168.17.167,Unusual Location Change,03-06-2020 13:54:57
B00311,M00056,D00493,USR03798,192.168.70.244,Abnormal Spending Pattern,01-07-2025 18:58:00
B00087,M00239,D00119,USR03799,192.168.50.50,Blacklisted Device,06-05-2021 22:43:58
B00038,M00485,D00113,USR03800,192.168.226.211,Blacklisted Device,14-04-2025 00:13:25
B00301,M00386,D00206,USR03801,192.168.254.45,Suspicious Refund Pattern,01-01-2022 00:37:08
B00205,M00459,D00412,USR03802,192.168.70.2,Chargeback History,03-10-2023 15:11:07
B00224,M00445,D00364,USR03803,192.168.117.58,Mismatched Billing/Shipping Address,06-11-2025 05:16:10
B00257,M00328,D00210,USR03804,192.168.98.152,Chargeback History,29-06-2024 23:35:08
B00350,M00265,D00089,USR03805,192.168.170.219,Proxy/VPN Detected,06-12-2025 09:16:04
B00038,M00141,D00499,USR03806,192.168.225.249,Too Many Transactions Quickly,24-07-2022 00:36:17
B00426,M00193,D00151,USR03807,192.168.99.246,Blacklisted Device,17-06-2025 02:32:48
B00287,M00459,D00419,USR03808,192.168.144.107,Chargeback History,23-05-2024 01:48:23
B00055,M00052,D00011,USR03809,192.168.215.75,Device Not Recognized,18-07-2021 05:48:47
B00348,M00153,D00497,USR03810,192.168.145.69,Multiple Failed Passwords,02-06-2021 06:05:11
B00140,M00274,D00403,USR03811,192.168.146.101,IP Address Mismatch,11-10-2023 08:13:46
B00271,M00078,D00330,USR03812,192.168.149.96,Abnormal Spending Pattern,07-07-2020 06:33:15
B00366,M00416,D00301,USR03813,192.168.174.67,Account Accessed From 2 Locations,29-11-2024 04:50:33
B00098,M00054,D00207,USR03814,192.168.235.95,Proxy/VPN Detected,28-08-2025 11:35:17
B00248,M00408,D00278,USR03815,192.168.98.173,Blacklisted Device,02-02-2021 06:54:36
B00150,M00046,D00497,USR03816,192.168.75.13,Multiple Failed Passwords,22-09-2023 06:35:18
B00282,M00457,D00227,USR03817,192.168.218.17,Suspicious Refund Pattern,11-07-2024 07:07:24
B00063,M00146,D00041,USR03818,192.168.101.81,Transaction Velocity Too High,27-04-2023 08:03:31
B00073,M00207,D00289,USR03819,192.168.222.78,Device Not Recognized,13-11-2023 13:02:20
B00005,M00409,D00272,USR03820,192.168.110.237,Unusual Location Change,16-12-2022 17:01:08
B00092,M00064,D00141,USR03821,192.168.179.244,Mismatched Billing/Shipping Address,21-06-2020 12:41:25
B00039,M00315,D00335,USR03822,192.168.74.48,Mismatched Billing/Shipping Address,22-04-2020 19:22:34
B00153,M00243,D00112,USR03823,192.168.51.114,Suspicious Login Attempt,02-10-2022 03:15:24
B00459,M00418,D00263,USR03824,192.168.206.249,Device Not Recognized,10-02-2023 13:52:41
B00390,M00021,D00196,USR03825,192.168.160.73,IP Address Mismatch,12-12-2025 23:12:14
B00029,M00326,D00027,USR03826,192.168.26.110,Suspicious Login Attempt,14-02-2025 08:05:44
B00093,M00461,D00107,USR03827,192.168.27.84,Suspicious Password Reset,25-10-2020 00:43:11
B00314,M00154,D00296,USR03828,192.168.169.178,Abnormal Spending Pattern,19-06-2022 15:52:31
B00205,M00196,D00396,USR03829,192.168.200.219,Blacklisted Device,30-07-2020 08:56:49
B00332,M00471,D00358,USR03830,192.168.36.147,Device Not Recognized,13-02-2022 15:24:50
B00124,M00071,D00250,USR03831,192.168.229.229,High Transaction Amount,22-12-2023 15:45:10
B00454,M00417,D00411,USR03832,192.168.199.96,Suspicious Login Attempt,08-03-2024 08:18:35
B00374,M00050,D00304,USR03833,192.168.110.49,Chargeback History,16-11-2022 13:04:34
B00160,M00439,D00406,USR03834,192.168.199.189,High Risk Country Login,06-05-2020 15:35:00
B00011,M00112,D00123,USR03835,192.168.230.93,Proxy/VPN Detected,06-11-2025 18:02:44
B00469,M00219,D00360,USR03836,192.168.178.112,High Transaction Amount,02-07-2021 15:25:17
B00394,M00313,D00262,USR03837,192.168.215.113,IP Address Mismatch,30-06-2022 01:04:37
B00025,M00299,D00253,USR03838,192.168.22.237,High Risk Country Login,30-11-2023 02:15:56
B00310,M00052,D00113,USR03839,192.168.55.30,Duplicate Transaction,22-07-2021 01:13:02
B00047,M00184,D00270,USR03840,192.168.116.199,Blacklisted Device,03-09-2020 00:11:45
B00434,M00196,D00058,USR03841,192.168.204.140,Duplicate Transaction,14-11-2021 13:10:37
B00361,M00083,D00446,USR03842,192.168.66.150,Mismatched Billing/Shipping Address,22-02-2023 18:22:21
B00438,M00027,D00341,USR03843,192.168.172.192,Unusual Location Change,09-11-2025 08:18:03
B00451,M00498,D00345,USR03844,192.168.8.32,Brute Force Login Attempt,17-12-2021 06:08:28
B00198,M00128,D00319,USR03845,192.168.10.172,Blacklisted Device,26-07-2022 22:53:45
B00063,M00457,D00094,USR03846,192.168.227.51,IP Address Mismatch,19-02-2024 10:52:13
B00086,M00362,D00043,USR03847,192.168.238.75,Unverified Email/Phone,10-08-2021 15:56:35
B00085,M00437,D00340,USR03848,192.168.209.10,Multiple Failed Passwords,23-10-2025 19:41:20
B00078,M00075,D00457,USR03849,192.168.246.8,High Risk Country Login,14-04-2024 02:10:00
B00181,M00391,D00206,USR03850,192.168.117.185,Chargeback History,24-10-2024 12:33:09
B00488,M00483,D00293,USR03851,192.168.109.246,Brute Force Login Attempt,18-05-2024 21:21:17
B00072,M00168,D00169,USR03852,192.168.194.222,Mismatched Billing/Shipping Address,26-02-2021 12:51:04
B00345,M00217,D00143,USR03853,192.168.177.86,Mismatched Billing/Shipping Address,26-08-2021 02:47:04
B00239,M00216,D00423,USR03854,192.168.75.247,Abnormal Spending Pattern,20-12-2020 04:57:09
B00131,M00250,D00454,USR03855,192.168.243.55,Account Accessed From 2 Locations,19-05-2020 15:31:35
B00239,M00239,D00033,USR03856,192.168.220.36,Multiple Failed Passwords,10-06-2021 09:23:19
B00298,M00220,D00399,USR03857,192.168.189.173,Multiple Failed Passwords,18-05-2022 16:09:40
B00222,M00192,D00116,USR03858,192.168.232.187,Account Accessed From 2 Locations,17-08-2024 16:55:29
B00046,M00469,D00348,USR03859,192.168.246.18,Blacklisted Device,18-02-2024 03:23:23
B00426,M00461,D00415,USR03860,192.168.217.29,IP Address Mismatch,24-11-2024 09:08:00
B00346,M00385,D00232,USR03861,192.168.80.204,High Risk Country Login,08-07-2020 06:17:05
B00150,M00178,D00476,USR03862,192.168.61.222,Suspicious Refund Pattern,21-01-2021 16:09:09
B00462,M00433,D00037,USR03863,192.168.127.248,Too Many Transactions Quickly,16-06-2021 20:53:54
B00036,M00012,D00261,USR03864,192.168.149.215,Chargeback History,17-04-2025 19:58:37
B00470,M00013,D00215,USR03865,192.168.88.187,Transaction Velocity Too High,24-10-2024 02:23:53
B00370,M00326,D00357,USR03866,192.168.135.78,IP Address Mismatch,19-12-2025 11:39:43
B00453,M00381,D00437,USR03867,192.168.92.147,Device Not Recognized,04-09-2023 18:41:28
B00388,M00220,D00364,USR03868,192.168.12.116,Suspicious Password Reset,25-07-2021 15:39:00
B00350,M00108,D00458,USR03869,192.168.248.194,Brute Force Login Attempt,08-08-2023 03:32:57
B00130,M00421,D00212,USR03870,192.168.106.124,Mismatched Billing/Shipping Address,20-07-2024 21:23:09
B00215,M00031,D00094,USR03871,192.168.159.254,Unusual Location Change,22-12-2023 00:50:01
B00104,M00141,D00310,USR03872,192.168.97.159,Multiple Failed Passwords,27-05-2021 04:20:36
B00134,M00109,D00433,USR03873,192.168.145.46,Duplicate Transaction,15-08-2021 15:19:03
B00159,M00447,D00048,USR03874,192.168.232.212,Unusual Location Change,27-03-2020 20:15:52
B00418,M00274,D00500,USR03875,192.168.152.144,Unverified Email/Phone,09-12-2023 12:04:18
B00093,M00168,D00203,USR03876,192.168.82.127,Unusual Location Change,11-03-2023 19:14:45
B00464,M00264,D00099,USR03877,192.168.65.193,Suspicious Refund Pattern,25-04-2025 10:41:01
B00069,M00496,D00500,USR03878,192.168.143.229,Suspicious Refund Pattern,17-03-2025 13:02:50
B00017,M00167,D00430,USR03879,192.168.220.74,Multiple Failed Passwords,14-11-2024 07:07:58
B00088,M00102,D00489,USR03880,192.168.23.98,Suspicious Refund Pattern,16-10-2022 00:32:54
B00242,M00126,D00468,USR03881,192.168.81.23,Mismatched Billing/Shipping Address,21-05-2022 14:43:31
B00297,M00254,D00166,USR03882,192.168.104.232,Unusual Location Change,30-07-2020 04:59:23
B00120,M00379,D00209,USR03883,192.168.29.50,High Transaction Amount,10-10-2025 03:24:57
B00238,M00405,D00330,USR03884,192.168.42.23,Suspicious Login Attempt,05-12-2023 12:34:47
B00406,M00352,D00002,USR03885,192.168.244.73,Abnormal Spending Pattern,01-06-2020 16:32:14
B00140,M00199,D00372,USR03886,192.168.77.6,Account Accessed From 2 Locations,06-05-2025 02:54:47
B00308,M00326,D00128,USR03887,192.168.113.121,Chargeback History,17-03-2022 01:46:31
B00440,M00370,D00332,USR03888,192.168.79.41,High Transaction Amount,25-03-2023 10:16:18
B00307,M00163,D00317,USR03889,192.168.133.56,Multiple Failed Passwords,11-08-2025 16:56:08
B00467,M00027,D00369,USR03890,192.168.24.80,Chargeback History,19-05-2025 04:05:37
B00180,M00299,D00224,USR03891,192.168.82.214,Mismatched Billing/Shipping Address,04-12-2024 01:29:05
B00430,M00041,D00293,USR03892,192.168.172.214,Chargeback History,21-06-2023 02:16:40
B00004,M00252,D00012,USR03893,192.168.87.186,Proxy/VPN Detected,01-02-2024 19:18:14
B00337,M00373,D00038,USR03894,192.168.159.133,Unverified Email/Phone,08-11-2025 04:12:12
B00371,M00406,D00431,USR03895,192.168.153.236,Proxy/VPN Detected,26-08-2025 03:05:01
B00235,M00236,D00469,USR03896,192.168.153.42,Suspicious Refund Pattern,05-11-2022 21:22:14
B00347,M00280,D00147,USR03897,192.168.167.86,IP Address Mismatch,26-07-2025 23:46:26
B00080,M00439,D00078,USR03898,192.168.24.12,Brute Force Login Attempt,23-12-2022 14:34:57
B00147,M00079,D00127,USR03899,192.168.54.61,Chargeback History,08-10-2020 12:42:42
B00145,M00248,D00300,USR03900,192.168.164.22,Abnormal Spending Pattern,30-06-2021 22:22:48
B00090,M00488,D00067,USR03901,192.168.87.52,Duplicate Transaction,29-03-2020 11:15:38
B00390,M00029,D00328,USR03902,192.168.162.110,Device Not Recognized,12-06-2021 17:46:00
B00140,M00218,D00232,USR03903,192.168.218.150,Account Accessed From 2 Locations,01-02-2022 01:29:17
B00330,M00472,D00314,USR03904,192.168.49.118,Device Not Recognized,10-02-2024 16:06:57
B00400,M00155,D00220,USR03905,192.168.26.160,Account Accessed From 2 Locations,18-12-2023 10:26:44
B00489,M00131,D00330,USR03906,192.168.226.8,Duplicate Transaction,18-08-2025 02:32:40
B00085,M00225,D00269,USR03907,192.168.36.12,Suspicious Password Reset,27-10-2023 09:02:31
B00097,M00306,D00098,USR03908,192.168.97.109,Unusual Location Change,29-08-2025 08:09:02
B00034,M00025,D00433,USR03909,192.168.62.7,Chargeback History,28-07-2022 15:23:49
B00120,M00318,D00380,USR03910,192.168.55.204,High Risk Country Login,18-03-2021 07:00:07
B00209,M00364,D00110,USR03911,192.168.159.77,Unverified Email/Phone,15-08-2025 20:33:13
B00468,M00346,D00352,USR03912,192.168.219.153,Unusual Location Change,16-06-2023 13:17:23
B00295,M00172,D00316,USR03913,192.168.163.163,Suspicious Refund Pattern,10-02-2024 23:40:22
B00376,M00094,D00267,USR03914,192.168.115.47,Mismatched Billing/Shipping Address,31-12-2020 22:17:11
B00498,M00322,D00401,USR03915,192.168.118.204,Proxy/VPN Detected,19-03-2020 20:04:13
B00186,M00482,D00053,USR03916,192.168.136.15,Transaction Velocity Too High,20-03-2025 07:28:55
B00135,M00221,D00323,USR03917,192.168.41.136,Too Many Transactions Quickly,21-08-2020 13:57:17
B00033,M00417,D00162,USR03918,192.168.111.254,Unverified Email/Phone,15-05-2023 01:03:22
B00090,M00100,D00027,USR03919,192.168.12.243,Abnormal Spending Pattern,10-07-2023 22:29:14
B00167,M00103,D00110,USR03920,192.168.186.8,Abnormal Spending Pattern,14-02-2020 17:50:49
B00126,M00283,D00359,USR03921,192.168.16.44,Proxy/VPN Detected,31-08-2024 17:44:23
B00112,M00102,D00074,USR03922,192.168.53.18,Proxy/VPN Detected,27-05-2020 20:06:26
B00089,M00207,D00198,USR03923,192.168.140.152,Suspicious Password Reset,24-10-2021 13:10:21
B00246,M00102,D00407,USR03924,192.168.87.243,Suspicious Refund Pattern,22-07-2020 01:47:16
B00498,M00077,D00459,USR03925,192.168.249.79,Abnormal Spending Pattern,23-06-2025 02:03:47
B00421,M00250,D00087,USR03926,192.168.65.98,Unverified Email/Phone,14-11-2022 11:34:46
B00127,M00289,D00121,USR03927,192.168.39.111,Suspicious Login Attempt,21-08-2023 07:31:00
B00185,M00471,D00475,USR03928,192.168.225.207,Brute Force Login Attempt,03-05-2024 14:15:20
B00084,M00046,D00002,USR03929,192.168.201.87,Account Accessed From 2 Locations,13-05-2025 16:42:02
B00044,M00020,D00191,USR03930,192.168.162.57,High Transaction Amount,18-04-2021 17:54:06
B00277,M00500,D00302,USR03931,192.168.173.212,Mismatched Billing/Shipping Address,30-10-2022 18:59:16
B00300,M00261,D00460,USR03932,192.168.47.231,Brute Force Login Attempt,11-03-2020 17:41:07
B00158,M00059,D00017,USR03933,192.168.5.53,Chargeback History,10-03-2021 09:39:36
B00381,M00269,D00156,USR03934,192.168.170.53,Account Accessed From 2 Locations,19-11-2023 01:48:45
B00419,M00490,D00128,USR03935,192.168.72.63,Suspicious Password Reset,21-11-2023 21:41:09
B00469,M00267,D00467,USR03936,192.168.37.17,Brute Force Login Attempt,18-01-2020 19:51:17
B00458,M00129,D00071,USR03937,192.168.124.103,High Risk Country Login,23-05-2024 23:49:02
B00020,M00429,D00218,USR03938,192.168.62.179,High Transaction Amount,13-02-2024 22:14:37
B00265,M00067,D00113,USR03939,192.168.101.104,High Risk Country Login,19-06-2023 05:07:50
B00125,M00028,D00269,USR03940,192.168.24.91,Multiple Failed Passwords,19-12-2025 07:57:06
B00477,M00417,D00211,USR03941,192.168.172.245,Suspicious Refund Pattern,03-10-2025 22:55:41
B00365,M00183,D00202,USR03942,192.168.202.139,Device Not Recognized,14-07-2023 04:43:15
B00024,M00183,D00376,USR03943,192.168.152.251,Suspicious Refund Pattern,14-07-2022 03:34:20
B00448,M00138,D00136,USR03944,192.168.65.62,Chargeback History,17-06-2020 02:29:28
B00319,M00086,D00393,USR03945,192.168.179.19,Blacklisted Device,31-07-2025 17:29:47
B00236,M00196,D00174,USR03946,192.168.145.11,Suspicious Password Reset,25-07-2020 12:06:27
B00323,M00415,D00017,USR03947,192.168.73.253,High Risk Country Login,11-06-2025 13:33:20
B00366,M00091,D00120,USR03948,192.168.77.45,Abnormal Spending Pattern,20-08-2020 06:06:01
B00190,M00364,D00219,USR03949,192.168.10.53,Suspicious Password Reset,06-03-2024 22:47:15
B00014,M00345,D00373,USR03950,192.168.194.38,Transaction Velocity Too High,20-06-2025 09:18:07
B00218,M00325,D00238,USR03951,192.168.223.79,Abnormal Spending Pattern,23-08-2024 02:00:35
B00133,M00445,D00245,USR03952,192.168.42.136,Blacklisted Device,10-05-2021 10:58:51
B00157,M00447,D00496,USR03953,192.168.31.107,Suspicious Login Attempt,05-05-2021 03:16:47
B00363,M00371,D00387,USR03954,192.168.132.95,Multiple Failed Passwords,23-02-2022 02:04:39
B00050,M00022,D00027,USR03955,192.168.199.177,Suspicious Login Attempt,25-07-2024 02:43:38
B00309,M00399,D00297,USR03956,192.168.129.85,Blacklisted Device,15-08-2021 07:56:15
B00083,M00482,D00141,USR03957,192.168.186.102,Suspicious Login Attempt,23-07-2024 15:16:23
B00016,M00414,D00251,USR03958,192.168.168.43,IP Address Mismatch,03-09-2020 03:27:51
B00288,M00358,D00099,USR03959,192.168.180.92,Account Accessed From 2 Locations,16-08-2022 22:44:55
