user_id,merchant_id,merchant_name,merchant_category  ,city,is_blacklisted
USR03160,M00052,GoRide Mobility,Travel & Transport,Visakhapatnam,1
USR03161,M00066,HealthPlus Clinic,Health & Medical,Ludhiana,0
USR03162,M00367,MicroCredit India,Finance & Payment,Kota,0
USR03163,M00119,ElectroHub,Electronics,Mira-Bhayandar,1
USR03164,M00305,EasyDay Mart,Grocery & Supermarket,Srinagar,0
USR03165,M00069,MegaMart,Fashion & Apparel,Thane,1
USR03166,M00334,WellnessStreet,Health & Medical,Surat,0
USR03167,M00433,StreetStyle,Fashion & Apparel,Vadodara,0
USR03168,M00128,Creative Media,Services,Mysore,1
USR03169,M00358,UrbanWear,Fashion & Apparel,Coimbatore,1
USR03170,M00287,Mobile Planet,Electronics,Raipur,1
USR03171,M00020,QuickBasket,Grocery & Supermarket,Tiruchirappalli,1
USR03172,M00471,GreenFarm Store,Grocery & Supermarket,Hubli-Dharwad,1
USR03173,M00207,GoldenGym Fitness,Other,Mira-Bhayandar,1
USR03174,M00429,FlyHigh Airlines,Travel & Transport,Meerut,0
USR03175,M00260,GoldenGym Fitness,Other,Bhubaneswar,0
USR03176,M00490,Speedy Travels,Travel & Transport,Nashik,1
USR03177,M00419,Pizza Planet,Food & Beverages,Howrah,0
USR03178,M00101,FoodPlus,Grocery & Supermarket,Chennai,1
USR03179,M00115,Kebab Junction,Food & Beverages,Surat,0
USR03180,M00407,OfferBazaar,E-Commerce,Tiruchirappalli,0
USR03181,M00488,CityCab Travels,Travel & Transport,Varanasi,1
USR03182,M00141,SmartTech,Electronics,Meerut,0
USR03183,M00257,PrimeDecor,Home & Furniture,Mira-Bhayandar,1
USR03184,M00256,ChaiWala Express,Food & Beverages,Patna,1
USR03185,M00364,CityCab Travels,Travel & Transport,Coimbatore,1
USR03186,M00080,Gadget Point,Electronics,Vasai-Virar,0
USR03187,M00412,Dream Prints,Services,Aligarh,1
USR03188,M00192,SafePay Solutions,Finance & Payment,Srinagar,1
USR03189,M00347,KartPlanet,E-Commerce,Nagpur,0
USR03190,M00398,Laptronics,Electronics,Mira-Bhayandar,1
USR03191,M00343,FreshChoice,Grocery & Supermarket,Vijayawada,1
USR03192,M00030,RoyalBazaar,Fashion & Apparel,Chandigarh,1
USR03193,M00248,DailyNeeds Superstore,Grocery & Supermarket,Bhopal,1
USR03194,M00255,LoanBridge Pvt Ltd,Finance & Payment,Kalyan-Dombivli,1
USR03195,M00414,ExpressAuto Hire,Travel & Transport,Madurai,1
USR03196,M00129,GlobalMall,E-Commerce,Kolkata,1
USR03197,M00100,Apollo Pharmacy,Health & Medical,Kolkata,0
USR03198,M00199,MegaOnline,E-Commerce,Bhopal,1
USR03199,M00151,EventPlus Management,Services,Lucknow,1
USR03200,M00383,PaySmart Wallet,Finance & Payment,Bareilly,1
USR03201,M00362,SmartGrocer,Grocery & Supermarket,Chennai,0
USR03202,M00492,DecorPoint,Home & Furniture,Thane,0
USR03203,M00424,GlobalMall,E-Commerce,Madurai,1
USR03204,M00237,RoyalBazaar,Fashion & Apparel,Jodhpur,0
USR03205,M00150,KartPlanet,E-Commerce,Navi Mumbai,0
USR03206,M00037,UrbanSheets,Home & Furniture,Ranchi,1
USR03207,M00032,TasteWaves,Food & Beverages,Solapur,0
USR03208,M00492,GoRide Mobility,Travel & Transport,Aligarh,1
USR03209,M00005,SpiceNation,Food & Beverages,Surat,1
USR03210,M00122,GoldenGym Fitness,Other,Navi Mumbai,0
USR03211,M00436,Creative Media,Services,Solapur,1
USR03212,M00072,FoodKing,Food & Beverages,Bangalore,1
USR03213,M00359,PaySmart Wallet,Finance & Payment,Moradabad,0
USR03214,M00362,PrimeDecor,Home & Furniture,Jalandhar,0
USR03215,M00263,CityCab Travels,Travel & Transport,Dhanbad,0
USR03216,M00183,ShopFlix,E-Commerce,Delhi,1
USR03217,M00144,ShopFlix,E-Commerce,Chandigarh,1
USR03218,M00483,StyleHub,Fashion & Apparel,Tiruchirappalli,0
USR03219,M00388,Comfort Living,Home & Furniture,Lucknow,1
USR03220,M00192,MasterArt Studio,Services,Jodhpur,0
USR03221,M00370,PremiumFurnish,Home & Furniture,Coimbatore,0
USR03222,M00309,MegaMart,Fashion & Apparel,Dhanbad,1
USR03223,M00355,Creative Media,Services,Ghaziabad,0
USR03224,M00282,RapidPay Services,Finance & Payment,Chennai,1
USR03225,M00474,QuickBasket,Grocery & Supermarket,Raipur,0
USR03226,M00324,StreetStyle,Fashion & Apparel,Kota,0
USR03227,M00448,IndiaDeals,E-Commerce,Nashik,0
USR03228,M00433,SmartGrocer,Grocery & Supermarket,Amritsar,1
USR03229,M00202,CyberStore,Electronics,Mysore,1
USR03230,M00133,IndiaDeals,E-Commerce,Pimpri-Chinchwad,1
USR03231,M00156,Comfort Living,Home & Furniture,Moradabad,0
USR03232,M00400,GoldenGym Fitness,Other,Solapur,0
USR03233,M00151,MicroCredit India,Finance & Payment,Patna,1
USR03234,M00213,GlobalMall,E-Commerce,Vijayawada,0
USR03235,M00237,PrimeDecor,Home & Furniture,Jalandhar,0
USR03236,M00011,TrendDealz,E-Commerce,Coimbatore,0
USR03237,M00003,BuyBoss,E-Commerce,Chandigarh,0
USR03238,M00080,Device Galaxy,Electronics,Visakhapatnam,1
USR03239,M00424,Gadget Point,Electronics,Jabalpur,1
USR03240,M00446,Speedy Travels,Travel & Transport,Kota,0
USR03241,M00421,KartPlanet,E-Commerce,Faridabad,1
USR03242,M00149,SafePay Solutions,Finance & Payment,Hyderabad,0
USR03243,M00062,RoadMate Cars,Travel & Transport,Tiruchirappalli,1
USR03244,M00318,FastWheels Rental,Travel & Transport,Ghaziabad,1
USR03245,M00444,CleanWash Laundry,Services,Jabalpur,0
USR03246,M00087,DailyNeeds Superstore,Grocery & Supermarket,Gurgaon,0
USR03247,M00132,TrendDealz,E-Commerce,Varanasi,1
USR03248,M00346,HealthFirst Pharmacy,Health & Medical,Chandigarh,1
USR03249,M00277,RoyalBazaar,Fashion & Apparel,Kolkata,1
USR03250,M00337,BuyBoss,E-Commerce,Chennai,0
USR03251,M00250,SkillHub Learning,Services,Gurgaon,0
USR03252,M00441,Kebab Junction,Food & Beverages,Thane,1
USR03253,M00192,MetroTaxi Services,Travel & Transport,Bangalore,0
USR03254,M00138,Medico Care,Health & Medical,Bhopal,0
USR03255,M00147,Gadget Point,Electronics,Kanpur,1
USR03256,M00409,FreshChoice,Grocery & Supermarket,Nagpur,0
USR03257,M00392,SecureFinance Co,Finance & Payment,Chandigarh,0
USR03258,M00247,TrendZone,Fashion & Apparel,Agra,0
USR03259,M00060,SafePay Solutions,Finance & Payment,Pimpri-Chinchwad,0
USR03260,M00492,Apollo Pharmacy,Health & Medical,Bhubaneswar,1
USR03261,M00203,OfferBazaar,E-Commerce,Delhi,1
USR03262,M00186,FinTrust Corp,Finance & Payment,Aligarh,1
USR03263,M00079,PrimeDecor,Home & Furniture,Pune,0
USR03264,M00151,TasteWaves,Food & Beverages,Allahabad,0
USR03265,M00408,Apollo Pharmacy,Health & Medical,Jaipur,0
USR03266,M00476,UrbanSheets,Home & Furniture,Thane,0
USR03267,M00020,FashionBay,Fashion & Apparel,Allahabad,0
USR03268,M00331,LivingSpaces,Home & Furniture,Tiruchirappalli,1
USR03269,M00094,MasterArt Studio,Services,Salem,0
USR03270,M00194,BusFleet Online,Travel & Transport,Varanasi,0
USR03271,M00340,BharatMoney Transfer,Finance & Payment,Chennai,1
USR03272,M00005,Laptronics,Electronics,Mira-Bhayandar,1
USR03273,M00480,DecorPoint,Home & Furniture,Moradabad,0
USR03274,M00372,UrbanCafe,Food & Beverages,Madurai,0
USR03275,M00263,LivingSpaces,Home & Furniture,Gurgaon,1
USR03276,M00091,FreshStyle,Fashion & Apparel,Bhubaneswar,1
USR03277,M00146,ExpressAuto Hire,Travel & Transport,Tiruchirappalli,1
USR03278,M00150,MetroTaxi Services,Travel & Transport,Gwalior,0
USR03279,M00354,HealthFirst Pharmacy,Health & Medical,Aurangabad,0
USR03280,M00296,HomeCraft Furnish,Home & Furniture,Bangalore,0
USR03281,M00190,FlyHigh Airlines,Travel & Transport,Kalyan-Dombivli,1
USR03282,M00360,SpiceNation,Food & Beverages,Mumbai,0
USR03283,M00342,FreshChoice,Grocery & Supermarket,Bhopal,0
USR03284,M00056,SmartGrocer,Grocery & Supermarket,Vadodara,0
USR03285,M00388,EventPlus Management,Services,Jaipur,0
USR03286,M00137,UrbanWear,Fashion & Apparel,Vasai-Virar,0
USR03287,M00322,Speedy Travels,Travel & Transport,Nagpur,0
USR03288,M00209,TrendZone,Fashion & Apparel,Chennai,1
USR03289,M00263,ExpressAuto Hire,Travel & Transport,Hyderabad,0
USR03290,M00149,MegaOnline,E-Commerce,Dhanbad,1
USR03291,M00161,Medline Wellness,Health & Medical,Guwahati,1
USR03292,M00024,India Tour Trip,Travel & Transport,Amritsar,1
USR03293,M00299,ChaiWala Express,Food & Beverages,Solapur,1
USR03294,M00098,RoyalBazaar,Fashion & Apparel,Bhopal,1
USR03295,M00027,WellnessStreet,Health & Medical,Surat,1
USR03296,M00450,HealthFirst Pharmacy,Health & Medical,Jalandhar,0
USR03297,M00200,GreenFarm Store,Grocery & Supermarket,Meerut,0
USR03298,M00268,BusFleet Online,Travel & Transport,Ghaziabad,0
USR03299,M00421,Comfort Living,Home & Furniture,Pune,0
USR03300,M00246,BusFleet Online,Travel & Transport,Raipur,1
USR03301,M00166,EventPlus Management,Services,Nashik,1
USR03302,M00196,EliteSaloon & Spa,Services,Bhubaneswar,1
USR03303,M00300,KartPlanet,E-Commerce,Hubli-Dharwad,0
USR03304,M00384,Royal Interiors,Home & Furniture,Nashik,0
USR03305,M00410,TechStreet,Electronics,Aligarh,0
USR03306,M00465,HealthFirst Pharmacy,Health & Medical,Vadodara,1
USR03307,M00124,WellnessStreet,Health & Medical,Ranchi,0
USR03308,M00323,FoodPlus,Grocery & Supermarket,Jalandhar,0
USR03309,M00017,Medline Wellness,Health & Medical,Amritsar,1
USR03310,M00038,StyleHub,Fashion & Apparel,Mysore,0
USR03311,M00356,TrendyCart,Fashion & Apparel,Visakhapatnam,1
USR03312,M00085,DailyNeeds Superstore,Grocery & Supermarket,Lucknow,1
USR03313,M00082,PremiumFurnish,Home & Furniture,Bhubaneswar,1
USR03314,M00217,PaySmart Wallet,Finance & Payment,Tiruchirappalli,0
USR03315,M00138,Lifewell Medicals,Health & Medical,Vadodara,1
USR03316,M00127,SpiceNation,Food & Beverages,Moradabad,0
USR03317,M00393,Kebab Junction,Food & Beverages,Kolkata,0
USR03318,M00137,Kebab Junction,Food & Beverages,Kalyan-Dombivli,1
USR03319,M00080,WoodArt Furniture,Home & Furniture,Gwalior,0
USR03320,M00136,MasterArt Studio,Services,Bareilly,1
USR03321,M00217,ExpressAuto Hire,Travel & Transport,Varanasi,1
USR03322,M00499,MegaOnline,E-Commerce,Chennai,1
USR03323,M00081,MasterArt Studio,Services,Thane,0
USR03324,M00315,LoanBridge Pvt Ltd,Finance & Payment,Kolkata,0
USR03325,M00410,BuyBoss,E-Commerce,Tiruchirappalli,0
USR03326,M00498,ClothCraft,Fashion & Apparel,Howrah,0
USR03327,M00166,MasterArt Studio,Services,Thane,1
USR03328,M00336,FoodPlus,Grocery & Supermarket,Vijayawada,1
USR03329,M00346,BharatMoney Transfer,Finance & Payment,Bhubaneswar,0
USR03330,M00323,Sparkle Cleaning,Services,Patna,0
USR03331,M00033,BigCart Grocery,Grocery & Supermarket,Kota,1
USR03332,M00392,TrendyCart,Fashion & Apparel,Ludhiana,0
USR03333,M00335,Comfort Living,Home & Furniture,Coimbatore,1
USR03334,M00107,WellnessStreet,Health & Medical,Gurgaon,0
USR03335,M00424,FastWheels Rental,Travel & Transport,Meerut,1
USR03336,M00006,TasteWaves,Food & Beverages,Vasai-Virar,0
USR03337,M00473,BuyBoss,E-Commerce,Lucknow,0
USR03338,M00246,WellnessStreet,Health & Medical,Bareilly,1
USR03339,M00180,Speedy Travels,Travel & Transport,Chandigarh,0
USR03340,M00371,ShopFlix,E-Commerce,Kalyan-Dombivli,1
USR03341,M00274,IndiaDeals,E-Commerce,Mira-Bhayandar,1
USR03342,M00121,OfferBazaar,E-Commerce,Thane,0
USR03343,M00114,ShopFlix,E-Commerce,Amritsar,1
USR03344,M00018,DailyNeeds Superstore,Grocery & Supermarket,Thane,1
USR03345,M00387,BigCart Grocery,Grocery & Supermarket,Srinagar,1
USR03346,M00447,HealthPlus Clinic,Health & Medical,Amritsar,0
USR03347,M00110,PremiumFurnish,Home & Furniture,Nagpur,0
USR03348,M00237,MetroTaxi Services,Travel & Transport,Meerut,0
USR03349,M00371,FinTrust Corp,Finance & Payment,Pimpri-Chinchwad,0
USR03350,M00406,FlexiFunds,Finance & Payment,Kolkata,0
USR03351,M00118,StyleHub,Fashion & Apparel,Aligarh,0
USR03352,M00423,UrbanWear,Fashion & Apparel,Indore,0
USR03353,M00284,FoodPlus,Grocery & Supermarket,Vijayawada,0
USR03354,M00142,DecorPoint,Home & Furniture,Moradabad,1
USR03355,M00117,MediCart Store,Health & Medical,Kanpur,0
USR03356,M00317,Kebab Junction,Food & Beverages,Solapur,0
USR03357,M00133,Pizza Planet,Food & Beverages,Indore,1
USR03358,M00170,RoyalBazaar,Fashion & Apparel,Bhubaneswar,1
USR03359,M00216,MicroCredit India,Finance & Payment,Patna,0
USR03360,M00290,CartCity,E-Commerce,Faridabad,0
USR03361,M00437,ChaiWala Express,Food & Beverages,Surat,0
USR03362,M00212,TasteWaves,Food & Beverages,Surat,1
USR03363,M00255,Burger World,Food & Beverages,Kanpur,0
USR03364,M00337,QuickPay Systems,Finance & Payment,Allahabad,0
USR03365,M00321,WoodArt Furniture,Home & Furniture,Solapur,0
USR03366,M00121,GoRide Mobility,Travel & Transport,Meerut,1
USR03367,M00360,RoadMate Cars,Travel & Transport,Tiruchirappalli,1
USR03368,M00470,TechWorld,Electronics,Lucknow,0
USR03369,M00378,Laptronics,Electronics,Bangalore,1
USR03370,M00359,RoadMate Cars,Travel & Transport,Mumbai,1
USR03371,M00049,UrbanWear,Fashion & Apparel,Salem,0
USR03372,M00256,FreshChoice,Grocery & Supermarket,Raipur,0
USR03373,M00061,HomeBasket,Grocery & Supermarket,Lucknow,0
USR03374,M00247,FlyHigh Airlines,Travel & Transport,Raipur,0
USR03375,M00189,SmartGrocer,Grocery & Supermarket,Bangalore,0
USR03376,M00421,SmartGrocer,Grocery & Supermarket,Moradabad,0
USR03377,M00196,Sparkle Cleaning,Services,Nagpur,0
USR03378,M00130,SafePay Solutions,Finance & Payment,Vadodara,1
USR03379,M00415,RapidPay Services,Finance & Payment,Nagpur,1
USR03380,M00207,MegaMart,Fashion & Apparel,Indore,1
USR03381,M00425,QuickPay Systems,Finance & Payment,Mira-Bhayandar,1
USR03382,M00488,BigCart Grocery,Grocery & Supermarket,Kota,0
USR03383,M00290,FoodPlus,Grocery & Supermarket,Coimbatore,1
USR03384,M00115,Burger World,Food & Beverages,Gwalior,1
USR03385,M00412,MediCart Store,Health & Medical,Aligarh,0
USR03386,M00426,FoodKing,Food & Beverages,Thane,0
USR03387,M00399,StreetStyle,Fashion & Apparel,Ranchi,1
USR03388,M00138,HealthFirst Pharmacy,Health & Medical,Jalandhar,1
USR03389,M00424,RoadMate Cars,Travel & Transport,Salem,1
USR03390,M00428,DailyNeeds Superstore,Grocery & Supermarket,Bhubaneswar,1
USR03391,M00200,Biryani House,Food & Beverages,Raipur,1
USR03392,M00213,HealthPlus Clinic,Health & Medical,Coimbatore,1
USR03393,M00261,SweetCorner,Food & Beverages,Allahabad,0
USR03394,M00353,DigitalMart,Electronics,Vijayawada,0
USR03395,M00123,Royal Interiors,Home & Furniture,Chandigarh,1
USR03396,M00306,SkillHub Learning,Services,Ghaziabad,1
USR03397,M00312,RapidPay Services,Finance & Payment,Pimpri-Chinchwad,0
USR03398,M00140,Dream Prints,Services,Ahmedabad,0
USR03399,M00326,FlexiFunds,Finance & Payment,Coimbatore,0
USR03400,M00314,FoodKing,Food & Beverages,Bareilly,0
USR03401,M00067,Medico Care,Health & Medical,Solapur,0
USR03402,M00468,MicroCredit India,Finance & Payment,Bhubaneswar,0
USR03403,M00137,UrbanWear,Fashion & Apparel,Agra,0
USR03404,M00382,FreshMart,Grocery & Supermarket,Vasai-Virar,1
USR03405,M00078,FoodKing,Food & Beverages,Chandigarh,1
USR03406,M00076,FashionBay,Fashion & Apparel,Ranchi,0
USR03407,M00058,Speedy Travels,Travel & Transport,Kolkata,0
USR03408,M00002,WellnessStreet,Health & Medical,Aurangabad,0
USR03409,M00370,PremiumFurnish,Home & Furniture,Raipur,0
USR03410,M00026,MasterArt Studio,Services,Mira-Bhayandar,0
USR03411,M00363,UrbanCafe,Food & Beverages,Bhubaneswar,1
USR03412,M00018,FoodKing,Food & Beverages,Raipur,1
USR03413,M00277,OfferBazaar,E-Commerce,Pimpri-Chinchwad,0
USR03414,M00311,DecorPoint,Home & Furniture,Chennai,1
USR03415,M00354,StreetStyle,Fashion & Apparel,Jalandhar,0
USR03416,M00299,Medline Wellness,Health & Medical,Visakhapatnam,0
USR03417,M00017,Medline Wellness,Health & Medical,Kalyan-Dombivli,0
USR03418,M00449,Burger World,Food & Beverages,Jaipur,0
USR03419,M00288,MediCart Store,Health & Medical,Chandigarh,0
USR03420,M00376,SmartGrocer,Grocery & Supermarket,Ludhiana,0
USR03421,M00020,BharatMoney Transfer,Finance & Payment,Rajkot,0
USR03422,M00035,FreshStyle,Fashion & Apparel,Raipur,0
USR03423,M00192,Mobile Planet,Electronics,Moradabad,1
USR03424,M00111,ChaiWala Express,Food & Beverages,Surat,0
USR03425,M00324,Gadget Point,Electronics,Hubli-Dharwad,0
USR03426,M00173,SafePay Solutions,Finance & Payment,Guwahati,1
USR03427,M00107,SecureFinance Co,Finance & Payment,Surat,1
USR03428,M00389,MegaMart,Fashion & Apparel,Kolkata,1
USR03429,M00418,Pizza Planet,Food & Beverages,Jabalpur,1
USR03430,M00180,StreetStyle,Fashion & Apparel,Kolkata,1
USR03431,M00116,PremiumFurnish,Home & Furniture,Bhopal,0
USR03432,M00202,MegaOnline,E-Commerce,Solapur,1
USR03433,M00091,MegaMart,Fashion & Apparel,Srinagar,1
USR03434,M00083,FinTrust Corp,Finance & Payment,Amritsar,1
USR03435,M00410,RoadMate Cars,Travel & Transport,Mira-Bhayandar,1
USR03436,M00430,MediCart Store,Health & Medical,Madurai,0
USR03437,M00130,HomeBasket,Grocery & Supermarket,Bangalore,1
USR03438,M00451,TrendZone,Fashion & Apparel,Visakhapatnam,0
USR03439,M00064,EasyDay Mart,Grocery & Supermarket,Nashik,1
USR03440,M00462,WellnessStreet,Health & Medical,Vasai-Virar,1
USR03441,M00463,BusFleet Online,Travel & Transport,Meerut,1
USR03442,M00324,StreetStyle,Fashion & Apparel,Bhopal,0
USR03443,M00049,Burger World,Food & Beverages,Kolkata,1
USR03444,M00243,Kebab Junction,Food & Beverages,Srinagar,1
USR03445,M00026,QuickPay Systems,Finance & Payment,Nashik,0
USR03446,M00209,Mobile Planet,Electronics,Kolkata,1
USR03447,M00038,MegaOnline,E-Commerce,Mira-Bhayandar,1
USR03448,M00420,Medico Care,Health & Medical,Gurgaon,1
USR03449,M00068,Comfort Living,Home & Furniture,Ranchi,0
USR03450,M00245,HomeZone,Home & Furniture,Srinagar,1
USR03451,M00061,TasteWaves,Food & Beverages,Kalyan-Dombivli,0
USR03452,M00233,LivingSpaces,Home & Furniture,Coimbatore,1
USR03453,M00447,DecorPoint,Home & Furniture,Moradabad,0
USR03454,M00094,TrendZone,Fashion & Apparel,Kanpur,1
USR03455,M00359,MediCart Store,Health & Medical,Bangalore,1
USR03456,M00263,FlexiFunds,Finance & Payment,Delhi,0
USR03457,M00335,UrbanSheets,Home & Furniture,Howrah,1
USR03458,M00256,Lifewell Medicals,Health & Medical,Ahmedabad,1
USR03459,M00445,UrbanSheets,Home & Furniture,Vadodara,1
USR03460,M00262,BigCart Grocery,Grocery & Supermarket,Lucknow,0
USR03461,M00212,UrbanSheets,Home & Furniture,Jaipur,1
USR03462,M00177,StyleHub,Fashion & Apparel,Rajkot,0
USR03463,M00345,FreshMart,Grocery & Supermarket,Vijayawada,0
USR03464,M00389,ProFix Repairs,Services,Raipur,0
USR03465,M00062,PharmaTrust,Health & Medical,Bareilly,0
USR03466,M00439,SkillHub Learning,Services,Gurgaon,0
USR03467,M00389,FashionBay,Fashion & Apparel,Ludhiana,0
USR03468,M00034,BharatMoney Transfer,Finance & Payment,Nagpur,1
USR03469,M00044,PaySmart Wallet,Finance & Payment,Ranchi,0
USR03470,M00094,FlyHigh Airlines,Travel & Transport,Jodhpur,1
USR03471,M00011,ShopFlix,E-Commerce,Thane,0
USR03472,M00383,StreetStyle,Fashion & Apparel,Bhubaneswar,0
USR03473,M00400,MasterArt Studio,Services,Jodhpur,0
USR03474,M00198,Speedy Travels,Travel & Transport,Srinagar,1
USR03475,M00257,DigitalMart,Electronics,Gwalior,0
USR03476,M00230,WoodArt Furniture,Home & Furniture,Pimpri-Chinchwad,1
USR03477,M00044,Apollo Pharmacy,Health & Medical,Jaipur,1
USR03478,M00451,RapidPay Services,Finance & Payment,Bangalore,1
USR03479,M00269,FastWheels Rental,Travel & Transport,Bhopal,0
USR03480,M00464,FreshChoice,Grocery & Supermarket,Jaipur,0
USR03481,M00343,Pizza Planet,Food & Beverages,Lucknow,0
USR03482,M00339,HomeBasket,Grocery & Supermarket,Pimpri-Chinchwad,1
USR03483,M00014,Apollo Pharmacy,Health & Medical,Bangalore,0
USR03484,M00186,ClothCraft,Fashion & Apparel,Salem,0
USR03485,M00120,Sparkle Cleaning,Services,Raipur,1
USR03486,M00455,SkillHub Learning,Services,Pune,1
USR03487,M00030,TasteWaves,Food & Beverages,Kota,0
USR03488,M00475,MetroTaxi Services,Travel & Transport,Varanasi,1
USR03489,M00175,India Tour Trip,Travel & Transport,Vijayawada,0
USR03490,M00018,HealthFirst Pharmacy,Health & Medical,Ranchi,1
USR03491,M00116,Royal Interiors,Home & Furniture,Vasai-Virar,1
USR03492,M00175,EventPlus Management,Services,Mysore,1
USR03493,M00489,CleanWash Laundry,Services,Vijayawada,0
USR03494,M00003,Medline Wellness,Health & Medical,Mysore,1
USR03495,M00092,UrbanSheets,Home & Furniture,Chandigarh,1
USR03496,M00452,CleanWash Laundry,Services,Surat,0
USR03497,M00073,DealBucket,E-Commerce,Kota,0
USR03498,M00083,MasterArt Studio,Services,Salem,1
USR03499,M00007,EasyDay Mart,Grocery & Supermarket,Indore,1
USR03500,M00421,Sparkle Cleaning,Services,Amritsar,1
USR03501,M00267,FashionBay,Fashion & Apparel,Bangalore,1
USR03502,M00415,SmartTech,Electronics,Pimpri-Chinchwad,1
USR03503,M00432,IndiaDeals,E-Commerce,Agra,1
USR03504,M00345,Dream Prints,Services,Jalandhar,0
USR03505,M00100,FinTrust Corp,Finance & Payment,Bhopal,0
USR03506,M00324,CyberStore,Electronics,Bangalore,1
USR03507,M00038,HealthFirst Pharmacy,Health & Medical,Vasai-Virar,1
USR03508,M00112,Mobile Planet,Electronics,Vijayawada,1
USR03509,M00464,FoodKing,Food & Beverages,Aurangabad,1
USR03510,M00206,FreshChoice,Grocery & Supermarket,Kalyan-Dombivli,0
USR03511,M00178,RoadMate Cars,Travel & Transport,Hyderabad,0
USR03512,M00190,Mobile Planet,Electronics,Lucknow,0
USR03513,M00160,Lifewell Medicals,Health & Medical,Delhi,1
USR03514,M00153,FoodPlus,Grocery & Supermarket,Vasai-Virar,0
USR03515,M00331,MediCart Store,Health & Medical,Visakhapatnam,1
USR03516,M00115,RapidPay Services,Finance & Payment,Kolkata,0
USR03517,M00311,QuickBasket,Grocery & Supermarket,Bhopal,0
USR03518,M00096,RoyalBazaar,Fashion & Apparel,Mira-Bhayandar,0
USR03519,M00140,UrbanWear,Fashion & Apparel,Navi Mumbai,1
USR03520,M00475,UrbanSheets,Home & Furniture,Mumbai,0
USR03521,M00217,ChaiWala Express,Food & Beverages,Bhubaneswar,0
USR03522,M00381,DigitalMart,Electronics,Srinagar,1
USR03523,M00084,Speedy Travels,Travel & Transport,Vijayawada,1
USR03524,M00372,HomeCraft Furnish,Home & Furniture,Guwahati,0
USR03525,M00030,FreshStyle,Fashion & Apparel,Jalandhar,0
USR03526,M00308,ShopFlix,E-Commerce,Aligarh,0
